clip_idx,video_id,category,tier,gt,description,question_model,grader_model,candidate_id,q_idx,score,label,evidence_quote,grade_rationale
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier2_vatex_long,2,A guy with green top and navy bottom is playing with a deer which fenced up to other side of the fence,gpt-4o,claude-haiku-4-5-20251001,C,2,0.0,no,,No setting description provided.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier2_vatex_long,2,A guy with green top and navy bottom is playing with a deer which fenced up to other side of the fence,gpt-4o,claude-haiku-4-5-20251001,C,3,0.0,no,,No logs or signs mentioned.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier2_vatex_long,2,A guy with green top and navy bottom is playing with a deer which fenced up to other side of the fence,gpt-4o,claude-haiku-4-5-20251001,C,4,0.0,no,,No signs or text mentioned.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier3_va11y,3,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",gpt-4o,claude-haiku-4-5-20251001,D,0,0.5,partial,walks back and forth along a fence,"Mentions fence but walking, not bending down."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier3_va11y,3,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",gpt-4o,claude-haiku-4-5-20251001,D,1,0.0,no,along a fence,Fence mentioned but no type specified.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier3_va11y,3,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",gpt-4o,claude-haiku-4-5-20251001,D,2,0.5,partial,zoo or animal enclosure,Outdoor setting implied but no grass/trees explicitly stated.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier3_va11y,3,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",gpt-4o,claude-haiku-4-5-20251001,D,3,0.0,no,,No logs or signs mentioned.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier3_va11y,3,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",gpt-4o,claude-haiku-4-5-20251001,D,4,0.0,no,,No signs or text mentioned.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier1_vatex_short,1,A woman slowly rides on a horse as pop music plays.,gpt-4o,claude-haiku-4-5-20251001,A,0,1.0,yes,A woman slowly rides on a horse,Directly states riding a horse.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier1_vatex_short,1,A woman slowly rides on a horse as pop music plays.,gpt-4o,claude-haiku-4-5-20251001,A,1,0.0,no,,"No mention of fence, stable, or location."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier1_vatex_short,1,A woman slowly rides on a horse as pop music plays.,gpt-4o,claude-haiku-4-5-20251001,A,2,0.0,no,,No mention of pink cap or hoodie.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier1_vatex_short,1,A woman slowly rides on a horse as pop music plays.,gpt-4o,claude-haiku-4-5-20251001,A,3,1.0,yes,rides on a horse,Clearly identifies horse as key object.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier1_vatex_short,1,A woman slowly rides on a horse as pop music plays.,gpt-4o,claude-haiku-4-5-20251001,A,4,0.5,partial,,"No text mentioned, but absence not explicitly confirmed."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",gpt-4o,claude-haiku-4-5-20251001,B,0,1.0,yes,a woman in a pink cap and casual attire rides a horse,Directly states riding a horse.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",gpt-4o,claude-haiku-4-5-20251001,B,1,1.0,yes,In a fenced paddock...near a stable,Explicitly mentions fence and stable.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",gpt-4o,claude-haiku-4-5-20251001,B,2,0.5,partial,a woman in a pink cap and casual attire,Pink cap confirmed but hoodie not mentioned.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",gpt-4o,claude-haiku-4-5-20251001,B,3,1.0,yes,rides a horse,Clearly identifies horse interaction.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",gpt-4o,claude-haiku-4-5-20251001,B,4,0.5,partial,,"No text mentioned, but absence not explicitly stated."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier2_vatex_long,2,"A girl is riding a horse in a paddock, and pauses to pat the sideof the horse's head.",gpt-4o,claude-haiku-4-5-20251001,C,0,1.0,yes,A girl is riding a horse,Directly states riding a horse.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier2_vatex_long,2,"A girl is riding a horse in a paddock, and pauses to pat the sideof the horse's head.",gpt-4o,claude-haiku-4-5-20251001,C,1,0.5,partial,in a paddock,Mentions paddock but no fence or stable explicitly stated.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier2_vatex_long,2,"A girl is riding a horse in a paddock, and pauses to pat the sideof the horse's head.",gpt-4o,claude-haiku-4-5-20251001,C,2,0.0,no,,No mention of pink cap or hoodie.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier2_vatex_long,2,"A girl is riding a horse in a paddock, and pauses to pat the sideof the horse's head.",gpt-4o,claude-haiku-4-5-20251001,C,3,1.0,yes,riding a horse,Clearly identifies horse interaction.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier2_vatex_long,2,"A girl is riding a horse in a paddock, and pauses to pat the sideof the horse's head.",gpt-4o,claude-haiku-4-5-20251001,C,4,0.5,partial,,"No text mentioned, but absence not explicitly confirmed."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,D,0,0.0,no,two people on snowmobiles,"Describes snowmobiles, not horse riding."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,D,1,0.0,no,snowy landscape,"Describes snow terrain, not fenced stable area."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,D,2,0.0,no,wearing a helmet,"Mentions helmet, not pink cap or hoodie."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,D,3,0.0,no,snowmobiles,"Describes snowmobiles, not horse."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,D,4,0.5,partial,,"No text mentioned, but absence not explicitly confirmed."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",gpt-4o,claude-haiku-4-5-20251001,A,0,1.0,yes,"a girl in a red hat runs up a steep, snow-covered hill",Directly states climbing a snowy hill.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",gpt-4o,claude-haiku-4-5-20251001,A,1,1.0,yes,In a snowy playground,Explicitly identifies snowy playground setting.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",gpt-4o,claude-haiku-4-5-20251001,A,2,1.0,yes,between two blue slides,Directly mentions blue slides in playground.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",gpt-4o,claude-haiku-4-5-20251001,A,3,1.0,yes,a girl in a red hat,States red hat; white jacket not mentioned.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",gpt-4o,claude-haiku-4-5-20251001,A,4,0.0,no,,Description does not address text presence/absence.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,gpt-4o,claude-haiku-4-5-20251001,B,0,1.0,yes,girls are trying to climb up a snowy hill,Directly states climbing snowy hill.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,gpt-4o,claude-haiku-4-5-20251001,B,1,0.5,partial,snowy hill,Mentions snow but not playground equipment explicitly.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,gpt-4o,claude-haiku-4-5-20251001,B,2,0.0,no,,No mention of blue slide or playground equipment.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,gpt-4o,claude-haiku-4-5-20251001,B,3,0.0,no,,No clothing details provided.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,gpt-4o,claude-haiku-4-5-20251001,B,4,0.0,no,,Description does not address text presence/absence.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",gpt-4o,claude-haiku-4-5-20251001,C,0,1.0,yes,A girl tries to run up a steep icy slope,Directly states climbing snowy/icy hill.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",gpt-4o,claude-haiku-4-5-20251001,C,1,0.5,partial,steep icy slope,Mentions snowy terrain but no playground equipment identified.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",gpt-4o,claude-haiku-4-5-20251001,C,2,0.0,no,,No mention of blue slide or playground.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",gpt-4o,claude-haiku-4-5-20251001,C,3,0.0,no,,No clothing details provided.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",gpt-4o,claude-haiku-4-5-20251001,C,4,0.0,no,,Description does not address text presence/absence.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,D,0,0.0,no,two people on snowmobiles,"Describes snowmobiling, not climbing a hill."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,D,1,0.0,no,snowy landscape,Mentions snow but no playground; contradicts answer key.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,D,2,0.0,no,,No blue slide or playground mentioned.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,D,3,0.0,no,wearing a helmet,"Describes helmet, not red hat and white jacket."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,D,4,0.0,no,,Description does not address text presence/absence.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,A,0,0.0,no,two people on snowmobiles pause to converse,"Describes snowmobiles, not beekeeping or hat removal."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,A,1,0.0,no,snowy landscape,"Describes snow, not wooded area."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,A,2,0.0,no,,No mention of thermos or second person holding object.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,A,3,0.0,no,,No mention of drinking or cup.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,A,4,0.0,no,,No mention of text on shirt.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,gpt-4o,claude-haiku-4-5-20251001,B,0,0.5,partial,next to a bee keeper,Mentions beekeeper but not removing hat explicitly.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,gpt-4o,claude-haiku-4-5-20251001,B,1,0.0,no,,No location information provided.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,gpt-4o,claude-haiku-4-5-20251001,B,2,0.0,no,,No mention of thermos.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,gpt-4o,claude-haiku-4-5-20251001,B,3,1.0,yes,A person drinks water out of a cup,Directly states drinking from cup.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,gpt-4o,claude-haiku-4-5-20251001,B,4,0.0,no,,No mention of text on shirt.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,gpt-4o,claude-haiku-4-5-20251001,C,0,1.0,yes,the other guy removes the bee suits head cover,Directly states removing beekeeping head cover.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,gpt-4o,claude-haiku-4-5-20251001,C,1,0.0,no,,No location information provided.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,gpt-4o,claude-haiku-4-5-20251001,C,2,0.0,no,,No mention of blue thermos.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,gpt-4o,claude-haiku-4-5-20251001,C,3,1.0,yes,another guy is seen drinking from a cup,Directly states drinking from cup.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,gpt-4o,claude-haiku-4-5-20251001,C,4,0.0,no,,No mention of text on shirt.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",gpt-4o,claude-haiku-4-5-20251001,D,0,1.0,yes,He removes his protective hood,Directly states removing beekeeping hood/hat.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",gpt-4o,claude-haiku-4-5-20251001,D,1,1.0,yes,In a wooded area,Directly states wooded area setting.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",gpt-4o,claude-haiku-4-5-20251001,D,2,1.0,yes,holding a large blue canister,Directly states holding large blue object (canister/thermos).
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",gpt-4o,claude-haiku-4-5-20251001,D,3,1.0,yes,drinks from a cup,Directly states drinking from cup.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",gpt-4o,claude-haiku-4-5-20251001,D,4,0.0,no,,No mention of text on shirt.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,gpt-4o,claude-haiku-4-5-20251001,A,0,0.5,partial,One cat is lying on the ground as another looks around.,"Describes cat lying and another cat present, but 'looks around' is vague; doesn't clearly indicate watching."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,gpt-4o,claude-haiku-4-5-20251001,A,1,0.0,no,,No setting information provided; fails to mention lighting or floor type.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,gpt-4o,claude-haiku-4-5-20251001,A,2,0.0,no,,No objects mentioned; does not address television or table.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,gpt-4o,claude-haiku-4-5-20251001,A,3,0.5,partial,One cat is lying on the ground,Confirms cat lying down but doesn't specify 'on its back' position.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,gpt-4o,claude-haiku-4-5-20251001,A,4,0.0,no,,Does not address presence or absence of on-screen text.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",gpt-4o,claude-haiku-4-5-20251001,B,0,0.5,partial,An orange cat stands over a black and white cat that is lying down,Describes interaction but 'stands over' and 'swatting' differs from 'sitting and watching'.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",gpt-4o,claude-haiku-4-5-20251001,B,1,1.0,yes,In a dimly lit living room... on a hardwood floor,Directly states dimly lit room and hardwood floor.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",gpt-4o,claude-haiku-4-5-20251001,B,2,0.0,no,,Mentions cats and floor but no television or table.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",gpt-4o,claude-haiku-4-5-20251001,B,3,0.5,partial,a black and white cat that is lying down,Confirms lying down but does not specify 'on its back' position.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",gpt-4o,claude-haiku-4-5-20251001,B,4,0.0,no,,Does not address presence or absence of on-screen text.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,C,0,0.0,no,,"Describes snowmobiles and people, not cats; completely wrong scene."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,C,1,0.0,no,,"Describes snowy landscape, not dimly lit room with wooden floors."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,C,2,0.0,no,,No television or table mentioned; describes snowmobiles instead.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,C,3,0.0,no,,No cats present in description; contradicts answer key.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,C,4,0.0,no,,Describes completely different scene; does not address text.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",gpt-4o,claude-haiku-4-5-20251001,D,0,0.0,no,,Describes people conversating and cats relaxing; doesn't match 'cat sitting and watching another cat'.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",gpt-4o,claude-haiku-4-5-20251001,D,1,0.5,partial,hardwood floor,Mentions hardwood floor but omits 'dimly lit' lighting condition.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",gpt-4o,claude-haiku-4-5-20251001,D,2,0.0,no,,No television or table mentioned; focuses on people and cats.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",gpt-4o,claude-haiku-4-5-20251001,D,3,0.0,no,,Describes cats 'relaxing' and being massaged; doesn't specify 'lying on back'.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",gpt-4o,claude-haiku-4-5-20251001,D,4,0.0,no,,Does not address presence or absence of on-screen text.
