video_id,window,condition,dominant_type,second_type,ad_text,profile_alignment,dominant_keyword_coverage,weighted_keyword_coverage,specificity_score,word_count
j4CKRgv3jUg_000000_000010,1,baseline,scene_spatial,visual_form,A young person crosses wet street toward waiting teenagers.,,0.0,0.0,0.0,9
j4CKRgv3jUg_000000_000010,1,gap_targeted,scene_spatial,visual_form,Wet street with bus stop ahead; teenagers gathered waiting.,,0.0,0.0,0.0,9
j4CKRgv3jUg_000000_000010,4,baseline,scene_spatial,visual_form,Teenager crosses wet street toward waiting bus stop group.,,0.0,0.0,0.0,9
j4CKRgv3jUg_000000_000010,4,gap_targeted,scene_spatial,visual_form,"A wet street with a bus stop ahead, teenagers gathered there waiting.",,0.0,0.0,0.0,12
j4CKRgv3jUg_000000_000010,3,baseline,scene_spatial,visual_form,Teen approaches wet street toward bus stop gathering.,,0.0,0.0,0.0,8
j4CKRgv3jUg_000000_000010,3,gap_targeted,scene_spatial,visual_form,A wet street with a bus stop ahead where teenagers gather.,,0.0,0.0,0.0,11
j4CKRgv3jUg_000000_000010,2,baseline,scene_spatial,visual_form,Teen crosses wet street toward bus stop gathering.,,0.0,0.0,0.0,8
j4CKRgv3jUg_000000_000010,2,gap_targeted,scene_spatial,visual_form,A wet street with a bus stop ahead. Teenagers cluster there as he approaches.,0.13100042613572396,0.0,0.14275712548718456,0.07142857142857142,14
j6CgiNeWQwM_000842_000852,4,baseline,scene_spatial,visual_form,Chef scrapes batter from bowl into parchment-lined cake pan.,0.03709106915092265,0.0,0.06955291426978966,0.1,9
j6CgiNeWQwM_000842_000852,4,gap_targeted,scene_spatial,visual_form,"Kitchen counter: assistant holds bowl left, chef positions pan right.",0.38794368470304935,1.5,1.2600137760403056,0.3,10
j6CgiNeWQwM_000842_000852,0,baseline,scene_spatial,face_character,Chef scrapes batter from bowl into parchment-lined cake pan.,0.3263832868968454,0.0,0.2162797130638237,0.1,9
j6CgiNeWQwM_000842_000852,1,baseline,scene_spatial,visual_form,Chef scrapes batter from bowl into parchment-lined cake pan.,0.08154557448018021,0.0,0.08137416553569837,0.1,9
j6CgiNeWQwM_000842_000852,1,gap_targeted,scene_spatial,visual_form,"Kitchen counter: assistant left holding bowl, chef right transferring batter into round pan.",0.6569326201599437,1.5,1.1354489321168577,0.23076923076923078,13
j6CgiNeWQwM_000842_000852,2,baseline,scene_spatial,visual_form,Chef scrapes batter from bowl into parchment-lined pan.,0.04746309324125846,0.0,0.05584653860684324,0.1111111111111111,8
j6CgiNeWQwM_000842_000852,2,gap_targeted,scene_spatial,visual_form,"Kitchen counter: assistant holds bowl left, chef positions pan right, transfers batter.",0.6216998921766046,1.5,1.2670146646109144,0.25,12
j6CgiNeWQwM_000842_000852,3,baseline,scene_spatial,motion_action,Chef scrapes batter from bowl into parchment-lined cake pan.,0.031014780962051586,0.0,0.02983681395143767,0.1,9
j6CgiNeWQwM_000842_000852,3,gap_targeted,scene_spatial,motion_action,"Kitchen workspace: bowl held left, cake pan positioned right on counter.",0.6304204955152151,1.5,0.6064766041351521,0.09090909090909091,11
jeweRSnAJeo_000050_000060,2,baseline,visual_form,scene_spatial,Woman tears magazine page at candlelit table.,,0.0,0.0,0.0,7
jeweRSnAJeo_000050_000060,2,gap_targeted,visual_form,scene_spatial,"Candlelight flickers across the open magazine's pages, casting warm shadows.",,0.0,0.0,0.0,10
jeweRSnAJeo_000050_000060,3,baseline,scene_spatial,visual_form,"Woman tears magazine page by candlelight, movements deliberate.",,0.0,0.0,0.0,8
jeweRSnAJeo_000050_000060,1,baseline,motion_action,visual_form,Woman tears magazine page in candlelit room.,,0.0,0.0,0.0,7
jeweRSnAJeo_000050_000060,1,gap_targeted,motion_action,visual_form,Woman deliberately tears magazine page; candlelight flickers across table.,,0.0,0.0,0.0,9
jeweRSnAJeo_000050_000060,0,baseline,scene_spatial,motion_action,Woman tears magazine page by candlelight in dim room.,,0.0,0.0,0.0,9
jeweRSnAJeo_000050_000060,0,gap_targeted,scene_spatial,motion_action,"Dimly lit room: woman at table, magazine before her, flickering candle nearby.",0.14930793415117274,0.0,0.11679462092823212,0.08333333333333333,12
jeweRSnAJeo_000050_000060,4,baseline,visual_form,scene_spatial,Woman tears magazine page at candlelit table.,,0.0,0.0,0.0,7
jeweRSnAJeo_000050_000060,4,gap_targeted,visual_form,scene_spatial,Warm candlelight glows on glossy magazine pages as she tears.,0.13510478599376793,0.0,0.1140140408279261,0.1,10
jeweRSnAJeo_000050_000060,5,baseline,object_body,scene_spatial,Woman tears magazine page deliberately.,,0.0,0.0,0.0,5
jeweRSnAJeo_000050_000060,5,gap_targeted,object_body,scene_spatial,She tears the magazine page deliberately.,0.11931473669695374,0.0,0.04726875899437949,0.16666666666666666,6
lgJywzzdUC8_000000_000010,4,baseline,scene_spatial,face_character,Yellow bulldozer pushes snow piles aside on city street.,,0.0,0.0,0.0,9
lgJywzzdUC8_000000_000010,4,gap_targeted,scene_spatial,face_character,"Snowy street at night; bulldozer positioned center, clearing large snow piles aside.",0.7735993442775637,3.0,3.5550867829687314,0.16666666666666666,12
lgJywzzdUC8_000000_000010,3,baseline,scene_spatial,face_character,Yellow bulldozer pushes snow piles across city street.,,0.0,0.0,0.0,8
lgJywzzdUC8_000000_000010,3,gap_targeted,scene_spatial,face_character,Snow piles accumulate across the street as the bulldozer clears paths.,,0.0,0.0,0.0,11
lgJywzzdUC8_000000_000010,0,baseline,scene_spatial,face_character,Yellow bulldozer clears snow on nighttime city street.,,0.0,0.0,0.0,8
lgJywzzdUC8_000000_000010,0,gap_targeted,scene_spatial,face_character,Snowy city street at night; yellow bulldozer pushes snow piles aside.,0.7296693895818821,3.0,1.3092994018129733,0.18181818181818182,11
lgJywzzdUC8_000000_000010,2,baseline,scene_spatial,face_character,Yellow bulldozer pushes snow piles aside on city street.,,0.0,0.0,0.0,9
lgJywzzdUC8_000000_000010,2,gap_targeted,scene_spatial,face_character,Snowy street at night; bulldozer clears piles beside passing cars.,0.7631135894758814,3.0,1.2759028937296333,0.2,10
lgJywzzdUC8_000000_000010,1,baseline,scene_spatial,face_character,Yellow bulldozer pushes massive snow piles aside methodically.,,0.0,0.0,0.0,8
lgJywzzdUC8_000000_000010,1,gap_targeted,scene_spatial,face_character,"Snow piles line the street; bulldozer positioned center, clearing systematically.",,0.0,0.0,0.0,10
rGQ64NXktF8_000006_000016,4,baseline,scene_spatial,motion_action,Two boys playfully hit each other with plastic bottle.,,0.0,0.0,0.0,9
rGQ64NXktF8_000006_000016,4,gap_targeted,scene_spatial,motion_action,"Small room: two boys on floor facing each other, bicycle and scattered items nearby.",,0.0,0.0,0.0,14
rGQ64NXktF8_000006_000016,3,baseline,scene_spatial,visual_form,Two boys playfully hit each other with a plastic bottle.,,0.0,0.0,0.0,10
rGQ64NXktF8_000006_000016,3,gap_targeted,scene_spatial,visual_form,Two boys sit facing each other on a floor. A bicycle and scattered items surround them nearby.,,0.0,0.0,0.0,17
rGQ64NXktF8_000006_000016,2,baseline,scene_spatial,visual_form,Two boys playfully hit each other with a plastic bottle.,,0.0,0.0,0.0,10
rGQ64NXktF8_000006_000016,2,gap_targeted,scene_spatial,visual_form,"Two boys sit facing each other on the floor, a bicycle and scattered items nearby.",,0.0,0.0,0.0,15
rGQ64NXktF8_000006_000016,0,baseline,scene_spatial,visual_form,"Two boys sit facing each other, playfully hitting heads with plastic bottle.",,0.0,0.0,0.0,12
rGQ64NXktF8_000006_000016,0,gap_targeted,scene_spatial,visual_form,"Two boys sit facing each other on a floor indoors, with a bicycle nearby.",,0.0,0.0,0.0,14
rGQ64NXktF8_000006_000016,1,baseline,scene_spatial,visual_form,Two boys playfully hit each other with plastic bottle.,,0.0,0.0,0.0,9
u-olDM7oGGM_000012_000022,0,baseline,scene_spatial,face_character,"Boy playfully covers head with jacket, runs across road laughing.",0.322242968021249,0.0,0.2745554610808849,0.1,10
u-olDM7oGGM_000012_000022,0,gap_targeted,scene_spatial,face_character,A residential street with a group near a dog and boy crossing the road.,,0.0,0.0,0.0,14
u-olDM7oGGM_000012_000022,4,baseline,visual_form,scene_spatial,"Boy playfully covers head with jacket, runs across road laughing.",0.30537389190372116,0.0,0.11583726863794047,0.1,10
u-olDM7oGGM_000012_000022,3,baseline,visual_form,scene_spatial,"Boy playfully covers head with jacket, runs across road laughing.",0.5656331313465696,0.0,0.1870714072160024,0.1,10
u-olDM7oGGM_000012_000022,3,gap_targeted,visual_form,scene_spatial,Jacket drapes over boy's head; street stretches behind.,,0.0,0.0,0.0,8
u-olDM7oGGM_000012_000022,1,baseline,scene_spatial,visual_form,"Boy drapes jacket over head, runs across road laughing.",0.6716550207537695,0.0,0.3252776753837097,0.1111111111111111,9
u-olDM7oGGM_000012_000022,1,gap_targeted,scene_spatial,visual_form,A residential street with a group crossing near a dog.,,0.0,0.0,0.0,10
u-olDM7oGGM_000012_000022,2,baseline,visual_form,scene_spatial,"Boy playfully covers head, runs laughing across road.",0.6273118534502834,0.0,0.25166437644198364,0.125,8
u-olDM7oGGM_000012_000022,2,gap_targeted,visual_form,scene_spatial,Bright jacket drapes over boy's head as street recedes behind him.,,0.0,0.0,0.0,11
v2Hr1CH-yb0_000076_000086,4,baseline,motion_action,face_character,Workers fill bags at machinery in spacious warehouse.,,0.0,0.0,0.0,8
v2Hr1CH-yb0_000076_000086,4,gap_targeted,motion_action,face_character,Workers efficiently fill bags from machinery; woman walks past laughing.,0.4646355003207621,1.5,2.4409837454385337,0.1,10
v2Hr1CH-yb0_000076_000086,0,baseline,scene_spatial,visual_form,"Factory workers in safety masks operate machinery, filling bags.",,0.0,0.0,0.0,9
v2Hr1CH-yb0_000076_000086,0,gap_targeted,scene_spatial,visual_form,Large warehouse with conveyor belts and machinery spanning the spacious interior.,,0.0,0.0,0.0,11
v2Hr1CH-yb0_000076_000086,1,baseline,scene_spatial,face_character,Workers fill bags at machinery in vast warehouse.,,0.0,0.0,0.0,8
v2Hr1CH-yb0_000076_000086,1,gap_targeted,scene_spatial,face_character,Vast warehouse with conveyor belts and machinery lining the expansive space.,,0.0,0.0,0.0,11
v2Hr1CH-yb0_000076_000086,3,baseline,scene_spatial,face_character,"A young woman walks past, laughing amid factory operations.",0.09605163445333231,0.0,0.07925911059227869,0.1111111111111111,9
v2Hr1CH-yb0_000076_000086,3,gap_targeted,scene_spatial,face_character,Warehouse expands with conveyor belts and machinery lining the space.,,0.0,0.0,0.0,10
v2Hr1CH-yb0_000076_000086,2,baseline,scene_spatial,face_character,Workers fill bags from machinery in spacious warehouse.,,0.0,0.0,0.0,8
v2Hr1CH-yb0_000076_000086,2,gap_targeted,scene_spatial,face_character,Warehouse expands with conveyor belts and machinery lining the space.,,0.0,0.0,0.0,10
wbOD_G3ttgU_000083_000093,4,baseline,scene_spatial,visual_form,Three couples dance synchronously in mirrored studio with star decorations.,,0.0,0.0,0.0,10
wbOD_G3ttgU_000083_000093,4,gap_targeted,scene_spatial,visual_form,"Three couples dance throughout the mirrored studio, their reflections multiplying the synchronized movement.",,0.0,0.0,0.0,13
wbOD_G3ttgU_000083_000093,0,baseline,scene_spatial,visual_form,Three couples dance synchronized in mirrored studio.,,0.0,0.0,0.0,7
wbOD_G3ttgU_000083_000093,0,gap_targeted,scene_spatial,visual_form,Mirrored dance studio with three couples moving in synchronized formations.,,0.0,0.0,0.0,10
wbOD_G3ttgU_000083_000093,3,baseline,scene_spatial,face_character,Three couples dance synchronously in mirrored studio with star decorations.,,0.0,0.0,0.0,10
wbOD_G3ttgU_000083_000093,3,gap_targeted,scene_spatial,face_character,"Three couples dance synchronized across mirrored studio, star ornaments hanging above.",,0.0,0.0,0.0,11
wbOD_G3ttgU_000083_000093,2,baseline,scene_spatial,object_body,Three couples dance synchronized in mirrored studio with star decorations.,,0.0,0.0,0.0,10
wbOD_G3ttgU_000083_000093,2,gap_targeted,scene_spatial,object_body,"Three couples dance across a mirrored studio, stars hanging above.",,0.0,0.0,0.0,10
wbOD_G3ttgU_000083_000093,1,baseline,scene_spatial,visual_form,Three couples dance synchronously in mirrored studio with star decorations.,,0.0,0.0,0.0,10
xW6hpK-DBMY_000080_000090,5,baseline,face_character,visual_form,Man demonstrates knife sharpening technique.,0.361368536484821,1.5,0.4907940171624475,0.6,5
xW6hpK-DBMY_000080_000090,5,gap_targeted,face_character,visual_form,Man's focused expression demonstrates.,0.1462274054202107,0.0,0.11466135506208314,0.25,4
xW6hpK-DBMY_000080_000090,3,baseline,visual_form,face_character,Man demonstrates knife sharpening with rod technique.,0.3372844790356799,0.0,0.12170209147682931,0.42857142857142855,7
xW6hpK-DBMY_000080_000090,3,gap_targeted,visual_form,face_character,Large steel rod gleams; framed photograph behind shows tattooed figure.,,0.0,0.0,0.0,10
xW6hpK-DBMY_000080_000090,4,baseline,face_character,visual_form,Man demonstrates knife sharpening with rod technique.,0.34693992671355833,1.5,0.15213884105924064,0.42857142857142855,7
xW6hpK-DBMY_000080_000090,4,gap_targeted,face_character,visual_form,"Man focuses intently downward, demonstrating knife technique.",0.385096286171606,1.5,0.13788261838239674,0.2857142857142857,7
xW6hpK-DBMY_000080_000090,2,baseline,visual_form,face_character,Man demonstrates knife sharpening with rod technique.,0.4984782080847519,0.0,0.16724024309521496,0.42857142857142855,7
xW6hpK-DBMY_000080_000090,2,gap_targeted,visual_form,face_character,Large silver blade gleams as rod angles sharply downward.,,0.0,0.0,0.0,9
xW6hpK-DBMY_000080_000090,1,baseline,object_body,face_character,Man demonstrates knife sharpening with rod technique.,0.8985644749206403,1.5,0.5379957303160539,0.42857142857142855,7
xW6hpK-DBMY_000080_000090,1,gap_targeted,object_body,face_character,Knife blade angles along the sharpening rod in steady strokes.,0.6073168109381692,1.5,0.2099347150129811,0.1,10
xW6hpK-DBMY_000080_000090,0,baseline,motion_action,object_body,Man demonstrates knife sharpening with rod.,0.9151410603400119,1.5,1.5978398254959776,0.5,6
xW6hpK-DBMY_000080_000090,0,gap_targeted,motion_action,object_body,Man draws knife blade down the sharpening rod repeatedly.,0.6216241825644785,0.0,0.886191278471723,0.2222222222222222,9
yBO8rAMeqjc_000007_000017,0,baseline,motion_action,face_character,Two men demonstrate sheep shearing on stage before attentive families.,,0.0,0.0,0.0,10
yBO8rAMeqjc_000007_000017,0,gap_targeted,motion_action,face_character,"Man skillfully shears wool from calm sheep using swift, practiced motions.",0.37924440661433173,0.0,0.24801953537471805,0.09090909090909091,11
yBO8rAMeqjc_000007_000017,4,baseline,scene_spatial,face_character,Two men demonstrate sheep shearing to attentive audience.,,0.0,0.0,0.0,8
yBO8rAMeqjc_000007_000017,4,gap_targeted,scene_spatial,face_character,"The audience sits arranged before the stage, children at front.",,0.0,0.0,0.0,10
yBO8rAMeqjc_000007_000017,1,baseline,scene_spatial,face_character,Two men demonstrate sheep shearing to an attentive audience including children.,,0.0,0.0,0.0,11
yBO8rAMeqjc_000007_000017,1,gap_targeted,scene_spatial,face_character,"Sheep positioned center stage, two men flanking it, audience seated facing them.",,0.0,0.0,0.0,12
yBO8rAMeqjc_000007_000017,2,baseline,scene_spatial,face_character,Children sit attentively watching the sheep shearing demonstration unfold.,,0.0,0.0,0.0,9
yBO8rAMeqjc_000007_000017,2,gap_targeted,scene_spatial,face_character,The demonstrator and presenter stand center stage beside the seated sheep.,,0.0,0.0,0.0,11
yBO8rAMeqjc_000007_000017,3,baseline,scene_spatial,visual_form,Children watch intently as sheep shearing demonstration unfolds.,,0.0,0.0,0.0,8
yBO8rAMeqjc_000007_000017,3,gap_targeted,scene_spatial,visual_form,"Stage setup: shearer on left, sheep center, demonstrator with headset right, audience seated facing them.",,0.0,0.0,0.0,15
zTJ0Zbv1jBo_000045_000055,0,baseline,visual_form,scene_spatial,Young girl walks and runs across carpet on tiptoes.,,0.0,0.0,0.0,9
zTJ0Zbv1jBo_000045_000055,0,gap_targeted,visual_form,scene_spatial,"Carpeted room, child in pink dress running on tiptoes.",,0.0,0.0,0.0,9
zTJ0Zbv1jBo_000045_000055,3,baseline,scene_spatial,visual_form,Young girl runs across carpet on her tiptoes.,0.2503214125873352,0.0,0.6073267521608054,0.125,8
zTJ0Zbv1jBo_000045_000055,3,gap_targeted,scene_spatial,visual_form,Child runs across carpeted room on tiptoes.,,0.0,0.0,0.0,7
zTJ0Zbv1jBo_000045_000055,4,baseline,scene_spatial,visual_form,Young girl runs across carpeted room on tiptoes.,,0.0,0.0,0.0,8
zTJ0Zbv1jBo_000045_000055,4,gap_targeted,scene_spatial,visual_form,"The girl runs across a carpeted room, moving toward the right.",,0.0,0.0,0.0,11
zTJ0Zbv1jBo_000045_000055,2,baseline,scene_spatial,visual_form,Young girl walks and runs across carpet on tiptoes.,,0.0,0.0,0.0,9
zTJ0Zbv1jBo_000045_000055,2,gap_targeted,scene_spatial,visual_form,Girl runs across carpeted room on tiptoes.,,0.0,0.0,0.0,7
zTJ0Zbv1jBo_000045_000055,1,baseline,scene_spatial,visual_form,"Child runs across carpet, moving on tiptoes.",,0.0,0.0,0.0,7
zTJ0Zbv1jBo_000045_000055,1,gap_targeted,scene_spatial,visual_form,Small girl runs across carpeted room on tiptoes.,,0.0,0.0,0.0,8
zTJ0Zbv1jBo_000045_000055,5,baseline,face_character,visual_form,Child runs on tiptoes.,,0.0,0.0,0.0,4
zTJ0Zbv1jBo_000045_000055,5,gap_targeted,face_character,visual_form,Sarah listens intently on phone.,,0.0,0.0,0.0,5
