query_vid,tier,ref_vid,cos
h8wsO9A9v_c_000016_000026,tier3_va11y,yBO8rAMeqjc_000007_000017,-0.136523694
h8wsO9A9v_c_000016_000026,tier3_va11y,zTJ0Zbv1jBo_000045_000055,0.110605456
heWD9j45Emw_000225_000235,tier0_cross,0m0-Q0zz_-c_000112_000122,0.599164963
heWD9j45Emw_000225_000235,tier0_cross,0t0DB1B1w8Y_000000_000010,-0.222851232
heWD9j45Emw_000225_000235,tier0_cross,1-jIze6gy0g_000026_000036,-0.138693109
heWD9j45Emw_000225_000235,tier0_cross,1HUWWCLza0w_000000_000010,-0.239972189
heWD9j45Emw_000225_000235,tier0_cross,1YemrpNBpf4_000001_000011,0.129944295
heWD9j45Emw_000225_000235,tier0_cross,1kLhK8KfIEw_000020_000030,-0.257515490
heWD9j45Emw_000225_000235,tier0_cross,21T1JDdJgsM_000047_000057,-0.218387529
heWD9j45Emw_000225_000235,tier0_cross,2kJxrcNRS9w_000047_000057,0.036171265
heWD9j45Emw_000225_000235,tier0_cross,3su234u58DA_000172_000182,-0.292790502
heWD9j45Emw_000225_000235,tier0_cross,3ufJNSez5Is_000008_000018,-0.200174525
heWD9j45Emw_000225_000235,tier0_cross,750QhTe9Z4U_000000_000010,-0.159007758
heWD9j45Emw_000225_000235,tier0_cross,8vkNr_eysXY_000002_000012,0.076054595
heWD9j45Emw_000225_000235,tier0_cross,9eBhetL8n5Q_000222_000232,0.047163002
heWD9j45Emw_000225_000235,tier0_cross,9fuIpQgnNEQ_000049_000059,-0.313212246
heWD9j45Emw_000225_000235,tier0_cross,A0e7Z55s8pE_000008_000018,-0.156016633
heWD9j45Emw_000225_000235,tier0_cross,AEkLDauJVi0_000069_000079,-0.045340121
heWD9j45Emw_000225_000235,tier0_cross,BHxn3qfPAl4_000018_000028,0.059229843
heWD9j45Emw_000225_000235,tier0_cross,BcW6Y7eufQE_000239_000249,-0.138300076
heWD9j45Emw_000225_000235,tier0_cross,Bss3WwpDdS8_000041_000051,-0.031468838
heWD9j45Emw_000225_000235,tier0_cross,Ccgwurislg8_000082_000092,-0.119956195
heWD9j45Emw_000225_000235,tier0_cross,D297atE3gag_000203_000213,0.050271280
heWD9j45Emw_000225_000235,tier0_cross,EA3HCx0yTIY_000281_000291,0.345846474
heWD9j45Emw_000225_000235,tier0_cross,F-mRnL_XmJU_000000_000010,-0.003333100
heWD9j45Emw_000225_000235,tier0_cross,GOH6fBhoi2o_000010_000020,0.215586469
heWD9j45Emw_000225_000235,tier0_cross,HpRmj5ce32c_000001_000011,-0.260793865
heWD9j45Emw_000225_000235,tier0_cross,N-LZPc27kjM_000229_000239,0.105459228
heWD9j45Emw_000225_000235,tier0_cross,OASCPKazLIM_000132_000142,0.048921321
heWD9j45Emw_000225_000235,tier0_cross,RjPp0ZPW0yc_000000_000010,0.158942088
heWD9j45Emw_000225_000235,tier0_cross,RlfVK8z5wJ0_000000_000010,-0.138816103
heWD9j45Emw_000225_000235,tier0_cross,S-C86j0keqc_000217_000227,0.336995900
heWD9j45Emw_000225_000235,tier0_cross,ShSSAEfnyDs_000000_000010,0.017746424
heWD9j45Emw_000225_000235,tier0_cross,Xdz1cxEjLYc_000007_000017,0.122338377
heWD9j45Emw_000225_000235,tier0_cross,Z5w-wkrjHuw_000345_000355,-0.349137455
heWD9j45Emw_000225_000235,tier0_cross,ZcYB6tPK2Eo_000138_000148,0.184053987
heWD9j45Emw_000225_000235,tier0_cross,_TKzyWZHjm8_000002_000012,0.290050298
heWD9j45Emw_000225_000235,tier0_cross,_oAKCHh_Av4_000003_000013,0.194286153
heWD9j45Emw_000225_000235,tier0_cross,bgt29znHCzs_000343_000353,-0.235919148
heWD9j45Emw_000225_000235,tier0_cross,c_gQ9CSaZY4_000000_000010,0.041452989
heWD9j45Emw_000225_000235,tier0_cross,crjesEwF0Ks_000197_000207,-0.150575891
heWD9j45Emw_000225_000235,tier0_cross,d7_SY48r__8_000060_000070,-0.020668291
heWD9j45Emw_000225_000235,tier0_cross,dlBeUWrse3I_000019_000029,0.060722977
heWD9j45Emw_000225_000235,tier0_cross,eb-ufaFcUas_000008_000018,-0.163297266
heWD9j45Emw_000225_000235,tier0_cross,g8Idd47kGqo_000037_000047,-0.285677284
heWD9j45Emw_000225_000235,tier0_cross,gFBO3zrod9Y_000005_000015,0.047670893
heWD9j45Emw_000225_000235,tier0_cross,h8wsO9A9v_c_000016_000026,-0.234388828
heWD9j45Emw_000225_000235,tier0_cross,heWD9j45Emw_000225_000235,-0.082924858
heWD9j45Emw_000225_000235,tier0_cross,iEAWgsSvJAE_000023_000033,0.017468454
heWD9j45Emw_000225_000235,tier0_cross,iGmGQxox43I_000000_000010,0.036080845
heWD9j45Emw_000225_000235,tier0_cross,iZP6gjlr_nM_000113_000123,-0.236507475
heWD9j45Emw_000225_000235,tier0_cross,j4CKRgv3jUg_000000_000010,-0.143142685
heWD9j45Emw_000225_000235,tier0_cross,j6CgiNeWQwM_000842_000852,-0.037665989
heWD9j45Emw_000225_000235,tier0_cross,jeweRSnAJeo_000050_000060,0.224541977
heWD9j45Emw_000225_000235,tier0_cross,lgJywzzdUC8_000000_000010,-0.140510008
heWD9j45Emw_000225_000235,tier0_cross,rGQ64NXktF8_000006_000016,-0.075275227
heWD9j45Emw_000225_000235,tier0_cross,u-olDM7oGGM_000012_000022,-0.281446397
heWD9j45Emw_000225_000235,tier0_cross,v2Hr1CH-yb0_000076_000086,-0.259152323
heWD9j45Emw_000225_000235,tier0_cross,wbOD_G3ttgU_000083_000093,-0.193395704
heWD9j45Emw_000225_000235,tier0_cross,xW6hpK-DBMY_000080_000090,0.292627990
heWD9j45Emw_000225_000235,tier0_cross,yBO8rAMeqjc_000007_000017,-0.157046810
heWD9j45Emw_000225_000235,tier0_cross,zTJ0Zbv1jBo_000045_000055,-0.090534203
heWD9j45Emw_000225_000235,tier1_vatex_short,0m0-Q0zz_-c_000112_000122,0.242026672
heWD9j45Emw_000225_000235,tier1_vatex_short,0t0DB1B1w8Y_000000_000010,-0.073471293
heWD9j45Emw_000225_000235,tier1_vatex_short,1-jIze6gy0g_000026_000036,-0.083408795
heWD9j45Emw_000225_000235,tier1_vatex_short,1HUWWCLza0w_000000_000010,0.064339571
heWD9j45Emw_000225_000235,tier1_vatex_short,1YemrpNBpf4_000001_000011,0.178794742
heWD9j45Emw_000225_000235,tier1_vatex_short,1kLhK8KfIEw_000020_000030,-0.125317082
heWD9j45Emw_000225_000235,tier1_vatex_short,21T1JDdJgsM_000047_000057,0.077634782
heWD9j45Emw_000225_000235,tier1_vatex_short,2kJxrcNRS9w_000047_000057,0.152573898
heWD9j45Emw_000225_000235,tier1_vatex_short,3su234u58DA_000172_000182,0.046694577
heWD9j45Emw_000225_000235,tier1_vatex_short,3ufJNSez5Is_000008_000018,-0.058068193
heWD9j45Emw_000225_000235,tier1_vatex_short,750QhTe9Z4U_000000_000010,-0.046855666
heWD9j45Emw_000225_000235,tier1_vatex_short,8vkNr_eysXY_000002_000012,-0.047617599
heWD9j45Emw_000225_000235,tier1_vatex_short,9eBhetL8n5Q_000222_000232,0.136046886
heWD9j45Emw_000225_000235,tier1_vatex_short,9fuIpQgnNEQ_000049_000059,-0.108662665
heWD9j45Emw_000225_000235,tier1_vatex_short,A0e7Z55s8pE_000008_000018,0.087710418
heWD9j45Emw_000225_000235,tier1_vatex_short,AEkLDauJVi0_000069_000079,0.008373831
heWD9j45Emw_000225_000235,tier1_vatex_short,BHxn3qfPAl4_000018_000028,0.107920974
heWD9j45Emw_000225_000235,tier1_vatex_short,BcW6Y7eufQE_000239_000249,0.300110668
heWD9j45Emw_000225_000235,tier1_vatex_short,Bss3WwpDdS8_000041_000051,0.257907659
heWD9j45Emw_000225_000235,tier1_vatex_short,Ccgwurislg8_000082_000092,-0.082197092
heWD9j45Emw_000225_000235,tier1_vatex_short,D297atE3gag_000203_000213,0.057850424
heWD9j45Emw_000225_000235,tier1_vatex_short,EA3HCx0yTIY_000281_000291,0.251424670
heWD9j45Emw_000225_000235,tier1_vatex_short,F-mRnL_XmJU_000000_000010,0.051774614
heWD9j45Emw_000225_000235,tier1_vatex_short,GOH6fBhoi2o_000010_000020,0.392060399
heWD9j45Emw_000225_000235,tier1_vatex_short,HpRmj5ce32c_000001_000011,-0.061593048
heWD9j45Emw_000225_000235,tier1_vatex_short,N-LZPc27kjM_000229_000239,0.027240170
heWD9j45Emw_000225_000235,tier1_vatex_short,OASCPKazLIM_000132_000142,0.006152719
heWD9j45Emw_000225_000235,tier1_vatex_short,RjPp0ZPW0yc_000000_000010,0.159704253
heWD9j45Emw_000225_000235,tier1_vatex_short,RlfVK8z5wJ0_000000_000010,-0.035640117
heWD9j45Emw_000225_000235,tier1_vatex_short,S-C86j0keqc_000217_000227,0.295421511
heWD9j45Emw_000225_000235,tier1_vatex_short,ShSSAEfnyDs_000000_000010,-0.013025054
heWD9j45Emw_000225_000235,tier1_vatex_short,Xdz1cxEjLYc_000007_000017,0.033251118
heWD9j45Emw_000225_000235,tier1_vatex_short,Z5w-wkrjHuw_000345_000355,-0.100414038
heWD9j45Emw_000225_000235,tier1_vatex_short,ZcYB6tPK2Eo_000138_000148,0.070683993
heWD9j45Emw_000225_000235,tier1_vatex_short,_TKzyWZHjm8_000002_000012,0.247168541
heWD9j45Emw_000225_000235,tier1_vatex_short,_oAKCHh_Av4_000003_000013,0.199114233
heWD9j45Emw_000225_000235,tier1_vatex_short,bgt29znHCzs_000343_000353,-0.126034468
heWD9j45Emw_000225_000235,tier1_vatex_short,c_gQ9CSaZY4_000000_000010,0.028118307
heWD9j45Emw_000225_000235,tier1_vatex_short,crjesEwF0Ks_000197_000207,-0.078887314
heWD9j45Emw_000225_000235,tier1_vatex_short,d7_SY48r__8_000060_000070,-0.015405986
heWD9j45Emw_000225_000235,tier1_vatex_short,dlBeUWrse3I_000019_000029,-0.038646664
heWD9j45Emw_000225_000235,tier1_vatex_short,eb-ufaFcUas_000008_000018,-0.021347992
heWD9j45Emw_000225_000235,tier1_vatex_short,g8Idd47kGqo_000037_000047,-0.016559759
heWD9j45Emw_000225_000235,tier1_vatex_short,gFBO3zrod9Y_000005_000015,0.045239545
heWD9j45Emw_000225_000235,tier1_vatex_short,h8wsO9A9v_c_000016_000026,-0.015803060
heWD9j45Emw_000225_000235,tier1_vatex_short,heWD9j45Emw_000225_000235,-0.048206132
heWD9j45Emw_000225_000235,tier1_vatex_short,iEAWgsSvJAE_000023_000033,0.172751620
heWD9j45Emw_000225_000235,tier1_vatex_short,iGmGQxox43I_000000_000010,0.118786104
heWD9j45Emw_000225_000235,tier1_vatex_short,iZP6gjlr_nM_000113_000123,-0.055605263
heWD9j45Emw_000225_000235,tier1_vatex_short,j4CKRgv3jUg_000000_000010,-0.014070585
heWD9j45Emw_000225_000235,tier1_vatex_short,j6CgiNeWQwM_000842_000852,-0.005536339
heWD9j45Emw_000225_000235,tier1_vatex_short,jeweRSnAJeo_000050_000060,0.199103117
heWD9j45Emw_000225_000235,tier1_vatex_short,lgJywzzdUC8_000000_000010,-0.121907033
heWD9j45Emw_000225_000235,tier1_vatex_short,rGQ64NXktF8_000006_000016,0.033119552
heWD9j45Emw_000225_000235,tier1_vatex_short,u-olDM7oGGM_000012_000022,-0.105027206
heWD9j45Emw_000225_000235,tier1_vatex_short,v2Hr1CH-yb0_000076_000086,-0.125366718
heWD9j45Emw_000225_000235,tier1_vatex_short,wbOD_G3ttgU_000083_000093,-0.068901695
heWD9j45Emw_000225_000235,tier1_vatex_short,xW6hpK-DBMY_000080_000090,0.343386322
heWD9j45Emw_000225_000235,tier1_vatex_short,yBO8rAMeqjc_000007_000017,-0.065961525
heWD9j45Emw_000225_000235,tier1_vatex_short,zTJ0Zbv1jBo_000045_000055,0.255819112
heWD9j45Emw_000225_000235,tier2_vatex_long,0m0-Q0zz_-c_000112_000122,0.526008487
heWD9j45Emw_000225_000235,tier2_vatex_long,0t0DB1B1w8Y_000000_000010,-0.216798455
heWD9j45Emw_000225_000235,tier2_vatex_long,1-jIze6gy0g_000026_000036,-0.178301170
heWD9j45Emw_000225_000235,tier2_vatex_long,1HUWWCLza0w_000000_000010,-0.175217047
heWD9j45Emw_000225_000235,tier2_vatex_long,1YemrpNBpf4_000001_000011,0.235698625
heWD9j45Emw_000225_000235,tier2_vatex_long,1kLhK8KfIEw_000020_000030,-0.283807606
heWD9j45Emw_000225_000235,tier2_vatex_long,21T1JDdJgsM_000047_000057,-0.188240051
heWD9j45Emw_000225_000235,tier2_vatex_long,2kJxrcNRS9w_000047_000057,0.012900038
heWD9j45Emw_000225_000235,tier2_vatex_long,3su234u58DA_000172_000182,-0.174600452
heWD9j45Emw_000225_000235,tier2_vatex_long,3ufJNSez5Is_000008_000018,-0.162994236
heWD9j45Emw_000225_000235,tier2_vatex_long,750QhTe9Z4U_000000_000010,-0.169797808
heWD9j45Emw_000225_000235,tier2_vatex_long,8vkNr_eysXY_000002_000012,0.022876628
heWD9j45Emw_000225_000235,tier2_vatex_long,9eBhetL8n5Q_000222_000232,0.145036340
heWD9j45Emw_000225_000235,tier2_vatex_long,9fuIpQgnNEQ_000049_000059,-0.228532255
heWD9j45Emw_000225_000235,tier2_vatex_long,A0e7Z55s8pE_000008_000018,-0.128468320
heWD9j45Emw_000225_000235,tier2_vatex_long,AEkLDauJVi0_000069_000079,-0.036042731
heWD9j45Emw_000225_000235,tier2_vatex_long,BHxn3qfPAl4_000018_000028,0.082429603
heWD9j45Emw_000225_000235,tier2_vatex_long,BcW6Y7eufQE_000239_000249,0.063890293
heWD9j45Emw_000225_000235,tier2_vatex_long,Bss3WwpDdS8_000041_000051,0.123007946
heWD9j45Emw_000225_000235,tier2_vatex_long,Ccgwurislg8_000082_000092,-0.106488079
heWD9j45Emw_000225_000235,tier2_vatex_long,D297atE3gag_000203_000213,0.096337676
heWD9j45Emw_000225_000235,tier2_vatex_long,EA3HCx0yTIY_000281_000291,0.264214158
heWD9j45Emw_000225_000235,tier2_vatex_long,F-mRnL_XmJU_000000_000010,0.057569273
heWD9j45Emw_000225_000235,tier2_vatex_long,GOH6fBhoi2o_000010_000020,0.183543831
heWD9j45Emw_000225_000235,tier2_vatex_long,HpRmj5ce32c_000001_000011,-0.301131964
heWD9j45Emw_000225_000235,tier2_vatex_long,N-LZPc27kjM_000229_000239,0.096152864
heWD9j45Emw_000225_000235,tier2_vatex_long,OASCPKazLIM_000132_000142,-0.006295357
heWD9j45Emw_000225_000235,tier2_vatex_long,RjPp0ZPW0yc_000000_000010,0.106774211
heWD9j45Emw_000225_000235,tier2_vatex_long,RlfVK8z5wJ0_000000_000010,-0.119318143
heWD9j45Emw_000225_000235,tier2_vatex_long,S-C86j0keqc_000217_000227,0.372668236
heWD9j45Emw_000225_000235,tier2_vatex_long,ShSSAEfnyDs_000000_000010,0.085195996
heWD9j45Emw_000225_000235,tier2_vatex_long,Xdz1cxEjLYc_000007_000017,0.167881295
heWD9j45Emw_000225_000235,tier2_vatex_long,Z5w-wkrjHuw_000345_000355,-0.301339000
heWD9j45Emw_000225_000235,tier2_vatex_long,ZcYB6tPK2Eo_000138_000148,0.185505375
heWD9j45Emw_000225_000235,tier2_vatex_long,_TKzyWZHjm8_000002_000012,0.245073870
heWD9j45Emw_000225_000235,tier2_vatex_long,_oAKCHh_Av4_000003_000013,0.330741882
heWD9j45Emw_000225_000235,tier2_vatex_long,bgt29znHCzs_000343_000353,-0.251694083
heWD9j45Emw_000225_000235,tier2_vatex_long,c_gQ9CSaZY4_000000_000010,0.024417311
heWD9j45Emw_000225_000235,tier2_vatex_long,crjesEwF0Ks_000197_000207,-0.192840591
heWD9j45Emw_000225_000235,tier2_vatex_long,d7_SY48r__8_000060_000070,-0.023485208
heWD9j45Emw_000225_000235,tier2_vatex_long,dlBeUWrse3I_000019_000029,0.058116402
heWD9j45Emw_000225_000235,tier2_vatex_long,eb-ufaFcUas_000008_000018,-0.160702720
heWD9j45Emw_000225_000235,tier2_vatex_long,g8Idd47kGqo_000037_000047,-0.218529835
heWD9j45Emw_000225_000235,tier2_vatex_long,gFBO3zrod9Y_000005_000015,0.129637495
heWD9j45Emw_000225_000235,tier2_vatex_long,h8wsO9A9v_c_000016_000026,-0.160926566
heWD9j45Emw_000225_000235,tier2_vatex_long,heWD9j45Emw_000225_000235,-0.042115886
heWD9j45Emw_000225_000235,tier2_vatex_long,iEAWgsSvJAE_000023_000033,0.007477012
heWD9j45Emw_000225_000235,tier2_vatex_long,iGmGQxox43I_000000_000010,0.089114711
heWD9j45Emw_000225_000235,tier2_vatex_long,iZP6gjlr_nM_000113_000123,-0.192074046
heWD9j45Emw_000225_000235,tier2_vatex_long,j4CKRgv3jUg_000000_000010,-0.064850472
heWD9j45Emw_000225_000235,tier2_vatex_long,j6CgiNeWQwM_000842_000852,-0.004438196
heWD9j45Emw_000225_000235,tier2_vatex_long,jeweRSnAJeo_000050_000060,0.122645341
heWD9j45Emw_000225_000235,tier2_vatex_long,lgJywzzdUC8_000000_000010,-0.215903148
heWD9j45Emw_000225_000235,tier2_vatex_long,rGQ64NXktF8_000006_000016,-0.072038509
heWD9j45Emw_000225_000235,tier2_vatex_long,u-olDM7oGGM_000012_000022,-0.232945874
heWD9j45Emw_000225_000235,tier2_vatex_long,v2Hr1CH-yb0_000076_000086,-0.310691893
heWD9j45Emw_000225_000235,tier2_vatex_long,wbOD_G3ttgU_000083_000093,-0.164469078
heWD9j45Emw_000225_000235,tier2_vatex_long,xW6hpK-DBMY_000080_000090,0.429105401
heWD9j45Emw_000225_000235,tier2_vatex_long,yBO8rAMeqjc_000007_000017,-0.117163599
heWD9j45Emw_000225_000235,tier2_vatex_long,zTJ0Zbv1jBo_000045_000055,0.077573955
heWD9j45Emw_000225_000235,tier3_va11y,0m0-Q0zz_-c_000112_000122,0.486587465
heWD9j45Emw_000225_000235,tier3_va11y,0t0DB1B1w8Y_000000_000010,-0.234309867
heWD9j45Emw_000225_000235,tier3_va11y,1-jIze6gy0g_000026_000036,-0.150115788
heWD9j45Emw_000225_000235,tier3_va11y,1HUWWCLza0w_000000_000010,-0.228849933
heWD9j45Emw_000225_000235,tier3_va11y,1YemrpNBpf4_000001_000011,0.116709687
heWD9j45Emw_000225_000235,tier3_va11y,1kLhK8KfIEw_000020_000030,-0.265345186
heWD9j45Emw_000225_000235,tier3_va11y,21T1JDdJgsM_000047_000057,-0.242222846
heWD9j45Emw_000225_000235,tier3_va11y,2kJxrcNRS9w_000047_000057,-0.015497347
heWD9j45Emw_000225_000235,tier3_va11y,3su234u58DA_000172_000182,-0.257969648
heWD9j45Emw_000225_000235,tier3_va11y,3ufJNSez5Is_000008_000018,-0.202874586
heWD9j45Emw_000225_000235,tier3_va11y,750QhTe9Z4U_000000_000010,-0.162575185
heWD9j45Emw_000225_000235,tier3_va11y,8vkNr_eysXY_000002_000012,0.041067261
heWD9j45Emw_000225_000235,tier3_va11y,9eBhetL8n5Q_000222_000232,0.040172044
heWD9j45Emw_000225_000235,tier3_va11y,9fuIpQgnNEQ_000049_000059,-0.298082203
heWD9j45Emw_000225_000235,tier3_va11y,A0e7Z55s8pE_000008_000018,-0.163216263
heWD9j45Emw_000225_000235,tier3_va11y,AEkLDauJVi0_000069_000079,-0.047048915
heWD9j45Emw_000225_000235,tier3_va11y,BHxn3qfPAl4_000018_000028,0.036838248
heWD9j45Emw_000225_000235,tier3_va11y,BcW6Y7eufQE_000239_000249,-0.121414892
heWD9j45Emw_000225_000235,tier3_va11y,Bss3WwpDdS8_000041_000051,-0.068086237
heWD9j45Emw_000225_000235,tier3_va11y,Ccgwurislg8_000082_000092,-0.134448618
heWD9j45Emw_000225_000235,tier3_va11y,D297atE3gag_000203_000213,0.011874911
heWD9j45Emw_000225_000235,tier3_va11y,EA3HCx0yTIY_000281_000291,0.294969141
heWD9j45Emw_000225_000235,tier3_va11y,F-mRnL_XmJU_000000_000010,-0.019431122
heWD9j45Emw_000225_000235,tier3_va11y,GOH6fBhoi2o_000010_000020,0.113825001
heWD9j45Emw_000225_000235,tier3_va11y,HpRmj5ce32c_000001_000011,-0.288432866
heWD9j45Emw_000225_000235,tier3_va11y,N-LZPc27kjM_000229_000239,0.087971263
heWD9j45Emw_000225_000235,tier3_va11y,OASCPKazLIM_000132_000142,0.036792766
heWD9j45Emw_000225_000235,tier3_va11y,RjPp0ZPW0yc_000000_000010,0.119904391
heWD9j45Emw_000225_000235,tier3_va11y,RlfVK8z5wJ0_000000_000010,-0.156346470
heWD9j45Emw_000225_000235,tier3_va11y,S-C86j0keqc_000217_000227,0.242959857
heWD9j45Emw_000225_000235,tier3_va11y,ShSSAEfnyDs_000000_000010,-0.028495245
heWD9j45Emw_000225_000235,tier3_va11y,Xdz1cxEjLYc_000007_000017,0.074886568
heWD9j45Emw_000225_000235,tier3_va11y,Z5w-wkrjHuw_000345_000355,-0.333475709
heWD9j45Emw_000225_000235,tier3_va11y,ZcYB6tPK2Eo_000138_000148,0.160721883
heWD9j45Emw_000225_000235,tier3_va11y,_TKzyWZHjm8_000002_000012,0.237089545
heWD9j45Emw_000225_000235,tier3_va11y,_oAKCHh_Av4_000003_000013,0.141004845
heWD9j45Emw_000225_000235,tier3_va11y,bgt29znHCzs_000343_000353,-0.233639091
heWD9j45Emw_000225_000235,tier3_va11y,c_gQ9CSaZY4_000000_000010,0.019132815
heWD9j45Emw_000225_000235,tier3_va11y,crjesEwF0Ks_000197_000207,-0.158950806
heWD9j45Emw_000225_000235,tier3_va11y,d7_SY48r__8_000060_000070,-0.036921702
heWD9j45Emw_000225_000235,tier3_va11y,dlBeUWrse3I_000019_000029,0.042483415
heWD9j45Emw_000225_000235,tier3_va11y,eb-ufaFcUas_000008_000018,-0.173428640
heWD9j45Emw_000225_000235,tier3_va11y,g8Idd47kGqo_000037_000047,-0.310164958
heWD9j45Emw_000225_000235,tier3_va11y,gFBO3zrod9Y_000005_000015,0.021064140
heWD9j45Emw_000225_000235,tier3_va11y,h8wsO9A9v_c_000016_000026,-0.223228708
heWD9j45Emw_000225_000235,tier3_va11y,heWD9j45Emw_000225_000235,-0.103123136
heWD9j45Emw_000225_000235,tier3_va11y,iEAWgsSvJAE_000023_000033,-0.031345516
heWD9j45Emw_000225_000235,tier3_va11y,iGmGQxox43I_000000_000010,0.027108697
heWD9j45Emw_000225_000235,tier3_va11y,iZP6gjlr_nM_000113_000123,-0.242819637
heWD9j45Emw_000225_000235,tier3_va11y,j4CKRgv3jUg_000000_000010,-0.173983902
heWD9j45Emw_000225_000235,tier3_va11y,j6CgiNeWQwM_000842_000852,-0.040392626
heWD9j45Emw_000225_000235,tier3_va11y,jeweRSnAJeo_000050_000060,0.121251054
heWD9j45Emw_000225_000235,tier3_va11y,lgJywzzdUC8_000000_000010,-0.158300370
heWD9j45Emw_000225_000235,tier3_va11y,rGQ64NXktF8_000006_000016,-0.098091833
heWD9j45Emw_000225_000235,tier3_va11y,u-olDM7oGGM_000012_000022,-0.265006959
heWD9j45Emw_000225_000235,tier3_va11y,v2Hr1CH-yb0_000076_000086,-0.255335212
heWD9j45Emw_000225_000235,tier3_va11y,wbOD_G3ttgU_000083_000093,-0.187704980
heWD9j45Emw_000225_000235,tier3_va11y,xW6hpK-DBMY_000080_000090,0.265961468
heWD9j45Emw_000225_000235,tier3_va11y,yBO8rAMeqjc_000007_000017,-0.167837456
heWD9j45Emw_000225_000235,tier3_va11y,zTJ0Zbv1jBo_000045_000055,-0.061283741
iEAWgsSvJAE_000023_000033,tier0_cross,0m0-Q0zz_-c_000112_000122,0.687196791
iEAWgsSvJAE_000023_000033,tier0_cross,0t0DB1B1w8Y_000000_000010,-0.304656833
iEAWgsSvJAE_000023_000033,tier0_cross,1-jIze6gy0g_000026_000036,-0.171575114
iEAWgsSvJAE_000023_000033,tier0_cross,1HUWWCLza0w_000000_000010,-0.358289808
iEAWgsSvJAE_000023_000033,tier0_cross,1YemrpNBpf4_000001_000011,0.069812633
iEAWgsSvJAE_000023_000033,tier0_cross,1kLhK8KfIEw_000020_000030,-0.305665255
iEAWgsSvJAE_000023_000033,tier0_cross,21T1JDdJgsM_000047_000057,-0.321110457
iEAWgsSvJAE_000023_000033,tier0_cross,2kJxrcNRS9w_000047_000057,-0.020232925
iEAWgsSvJAE_000023_000033,tier0_cross,3su234u58DA_000172_000182,-0.421000570
iEAWgsSvJAE_000023_000033,tier0_cross,3ufJNSez5Is_000008_000018,-0.280919433
iEAWgsSvJAE_000023_000033,tier0_cross,750QhTe9Z4U_000000_000010,-0.220873952
iEAWgsSvJAE_000023_000033,tier0_cross,8vkNr_eysXY_000002_000012,0.066677377
iEAWgsSvJAE_000023_000033,tier0_cross,9eBhetL8n5Q_000222_000232,-0.043973971
iEAWgsSvJAE_000023_000033,tier0_cross,9fuIpQgnNEQ_000049_000059,-0.401602894
iEAWgsSvJAE_000023_000033,tier0_cross,A0e7Z55s8pE_000008_000018,-0.256793320
iEAWgsSvJAE_000023_000033,tier0_cross,AEkLDauJVi0_000069_000079,-0.120409347
iEAWgsSvJAE_000023_000033,tier0_cross,BHxn3qfPAl4_000018_000028,0.080014430
iEAWgsSvJAE_000023_000033,tier0_cross,BcW6Y7eufQE_000239_000249,-0.284624368
iEAWgsSvJAE_000023_000033,tier0_cross,Bss3WwpDdS8_000041_000051,-0.164413393
iEAWgsSvJAE_000023_000033,tier0_cross,Ccgwurislg8_000082_000092,-0.167173281
iEAWgsSvJAE_000023_000033,tier0_cross,D297atE3gag_000203_000213,-0.037661467
iEAWgsSvJAE_000023_000033,tier0_cross,EA3HCx0yTIY_000281_000291,0.430302203
iEAWgsSvJAE_000023_000033,tier0_cross,F-mRnL_XmJU_000000_000010,-0.063808627
iEAWgsSvJAE_000023_000033,tier0_cross,GOH6fBhoi2o_000010_000020,0.154960290
iEAWgsSvJAE_000023_000033,tier0_cross,HpRmj5ce32c_000001_000011,-0.315680355
iEAWgsSvJAE_000023_000033,tier0_cross,N-LZPc27kjM_000229_000239,0.068555221
iEAWgsSvJAE_000023_000033,tier0_cross,OASCPKazLIM_000132_000142,0.003880739
iEAWgsSvJAE_000023_000033,tier0_cross,RjPp0ZPW0yc_000000_000010,0.123274654
iEAWgsSvJAE_000023_000033,tier0_cross,RlfVK8z5wJ0_000000_000010,-0.203587845
iEAWgsSvJAE_000023_000033,tier0_cross,S-C86j0keqc_000217_000227,0.320550233
iEAWgsSvJAE_000023_000033,tier0_cross,ShSSAEfnyDs_000000_000010,-0.033645950
iEAWgsSvJAE_000023_000033,tier0_cross,Xdz1cxEjLYc_000007_000017,0.113123678
iEAWgsSvJAE_000023_000033,tier0_cross,Z5w-wkrjHuw_000345_000355,-0.448271126
iEAWgsSvJAE_000023_000033,tier0_cross,ZcYB6tPK2Eo_000138_000148,0.146946907
iEAWgsSvJAE_000023_000033,tier0_cross,_TKzyWZHjm8_000002_000012,0.226360321
iEAWgsSvJAE_000023_000033,tier0_cross,_oAKCHh_Av4_000003_000013,0.213758826
iEAWgsSvJAE_000023_000033,tier0_cross,bgt29znHCzs_000343_000353,-0.302953392
iEAWgsSvJAE_000023_000033,tier0_cross,c_gQ9CSaZY4_000000_000010,-0.012497577
iEAWgsSvJAE_000023_000033,tier0_cross,crjesEwF0Ks_000197_000207,-0.193283737
iEAWgsSvJAE_000023_000033,tier0_cross,d7_SY48r__8_000060_000070,-0.051062834
iEAWgsSvJAE_000023_000033,tier0_cross,dlBeUWrse3I_000019_000029,0.027631586
iEAWgsSvJAE_000023_000033,tier0_cross,eb-ufaFcUas_000008_000018,-0.253290981
iEAWgsSvJAE_000023_000033,tier0_cross,g8Idd47kGqo_000037_000047,-0.361575752
