clip_idx,video_id,category,tier,gt,description,grader_model,candidate_id,q_idx,score,label,evidence_quote,grade_rationale
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,D,2,0.5,partial,snow-covered terrain,Snow mentioned but not on flat ground.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,D,3,0.0,no,,No background details provided.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,D,4,0.5,partial,two people on snowmobiles,"Two people mentioned, but no observers."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,A,0,0.0,no,,No mention of headwear.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,A,1,0.0,no,,No mention of examining a pipe.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,A,2,0.5,partial,snowy landscape,Outdoor setting mentioned.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,A,3,0.0,no,,No clothing description.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,A,4,0.5,partial,two people on snowmobiles,Two people mentioned.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,gpt-4o,B,0,0.0,no,,No mention of headwear.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,gpt-4o,B,1,0.0,no,,No mention of examining a pipe.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,gpt-4o,B,2,0.0,no,,No setting description.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,gpt-4o,B,3,0.0,no,,No clothing description.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,gpt-4o,B,4,0.5,partial,next to a bee keeper,Another person mentioned.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,gpt-4o,C,0,0.0,no,,No mention of headwear.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,gpt-4o,C,1,0.0,no,,No mention of examining a pipe.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,gpt-4o,C,2,0.0,no,,No setting description.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,gpt-4o,C,3,0.0,no,,No clothing description.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,gpt-4o,C,4,0.5,partial,another guy is seen,Another person mentioned.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",gpt-4o,D,0,0.0,no,,No mention of headwear.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",gpt-4o,D,1,0.0,no,,No mention of examining a pipe.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",gpt-4o,D,2,1.0,yes,In a wooded area,Wooded area mentioned.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",gpt-4o,D,3,0.5,partial,casually,Partial clothing description.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",gpt-4o,D,4,1.0,yes,"another man, dressed casually",Another person described.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,gpt-4o,A,0,0.5,partial,One cat is lying on the ground,Mentions cats but not multiple.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,gpt-4o,A,1,0.5,partial,another looks around,Some interaction but not clear playing.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,gpt-4o,A,2,0.0,no,,No flooring mentioned.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,gpt-4o,A,3,0.0,no,,No architectural features mentioned.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,gpt-4o,A,4,0.5,partial,One cat is lying,Mentions cats but not clear count.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",gpt-4o,B,0,1.0,yes,three cats are on a hardwood floor,Mentions multiple cats.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",gpt-4o,B,1,1.0,yes,gently swatting at it,Describes interaction.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",gpt-4o,B,2,1.0,yes,hardwood floor,Mentions wooden floor.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",gpt-4o,B,3,0.0,no,,No architectural features mentioned.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",gpt-4o,B,4,1.0,yes,three cats are on a hardwood floor,Mentions three cats.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,C,0,0.0,no,,No cats mentioned.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,C,1,0.0,no,,No cats mentioned.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,C,2,0.0,no,,No flooring mentioned.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,C,3,0.0,no,,No architectural features mentioned.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,C,4,0.0,no,,No cats mentioned.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",gpt-4o,D,0,1.0,yes,three cats are relaxing,Mentions multiple cats.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",gpt-4o,D,1,0.5,partial,relaxing on a hardwood floor,"Mentions relaxing, not playing."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",gpt-4o,D,2,1.0,yes,hardwood floor,Mentions wooden floor.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",gpt-4o,D,3,0.0,no,,No architectural features mentioned.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",gpt-4o,D,4,1.0,yes,three cats are relaxing,Mentions three cats.
