source,kind,id,category,adqa,clip_top3,word_count,sentence_count,experience_severity,anticipation_spoiler,frame_dump_list,uncertain_inference,timing_sequence,snippet
vatex,crowd_caption,N21t3jSoCPU_000019_000029#cap0,Health & Wellness,,,17,1,0,0,0,0,0,A woman massages the foot of a young baby that is lying down and holding a spoon.
vatex,crowd_caption,N21t3jSoCPU_000019_000029#cap1,Health & Wellness,,,17,1,0,0,0,0,0,A woman is shown rubbing a baby's foot that is laying down and moving it's legs around.
vatex,crowd_caption,N21t3jSoCPU_000019_000029#cap2,Health & Wellness,,,13,1,0,0,0,0,0,A nurse massages a young toddler's feet as he lays on a table.
vatex,crowd_caption,N21t3jSoCPU_000019_000029#cap3,Health & Wellness,,,13,1,0,0,0,0,0,A woman is rubbing a baby's foot as he lies on the table.
vatex,crowd_caption,N21t3jSoCPU_000019_000029#cap4,Health & Wellness,,,17,1,0,0,0,0,0,A woman massages the foot of a baby that's laying on a surface in front of her
vatex,crowd_caption,N21t3jSoCPU_000019_000029#cap5,Health & Wellness,,,18,1,0,0,0,0,0,A little baby is lying on a table while a nurse is giving him a gentle foot massage
vatex,crowd_caption,N21t3jSoCPU_000019_000029#cap6,Health & Wellness,,,14,1,0,0,0,0,0,A baby laying on a table is getting its feet rubbed by a lady.
vatex,crowd_caption,N21t3jSoCPU_000019_000029#cap7,Health & Wellness,,,10,1,0,0,0,0,0,A woman wearing scrubs is giving a baby a massage.
vatex,crowd_caption,N21t3jSoCPU_000019_000029#cap8,Health & Wellness,,,13,1,0,0,0,0,0,A lady rubs the foot of a baby and massages the baby's foot.
vatex,crowd_caption,N21t3jSoCPU_000019_000029#cap9,Health & Wellness,,,13,1,0,0,0,0,0,A baby is lying on a table while a woman massages his foot.
videoa11y,professional_ad,C6txscH6ZlM_000066_000076,How-to & Instructional,,,47,3,0,0,0,0,0,"In a cozy room, a young man skillfully manipulates a deck of cards, demonstrating a series of impressive shuffling techniques. Seated around him, a small group of friends watches with interest. The man explains his moves"
vatex,crowd_caption,C6txscH6ZlM_000066_000076#cap0,How-to & Instructional,,,13,1,0,0,0,0,0,A man sitting with other people is manipulating cards in a skillful manner.
vatex,crowd_caption,C6txscH6ZlM_000066_000076#cap1,How-to & Instructional,,,13,1,0,0,0,0,0,A man is showing a card trick to a man and a woman.
vatex,crowd_caption,C6txscH6ZlM_000066_000076#cap2,How-to & Instructional,,,19,1,1,0,0,0,1,A man is maneuvering cards in a cool way and then talks about it while another guy is amazed.
vatex,crowd_caption,C6txscH6ZlM_000066_000076#cap3,How-to & Instructional,,,18,1,0,0,0,0,0,"Sitting with a group, a young man demonstrates a unique card shuffling method to impress those around him."
vatex,crowd_caption,C6txscH6ZlM_000066_000076#cap4,How-to & Instructional,,,11,1,0,0,0,0,0,A man does a card shuffling trick while people watch appreciatively.
vatex,crowd_caption,C6txscH6ZlM_000066_000076#cap5,How-to & Instructional,,,16,1,0,0,0,0,0,In a house a man is doing tricks with a deck of cards to shuffle them.
vatex,crowd_caption,C6txscH6ZlM_000066_000076#cap6,How-to & Instructional,,,14,1,0,0,0,0,0,A man is doing a card trick with his hands while other people watch.
vatex,crowd_caption,C6txscH6ZlM_000066_000076#cap7,How-to & Instructional,,,18,1,0,0,0,0,0,A young kid is doing tutorial on how to flip cards in a fancy way as he speaks.
vatex,crowd_caption,C6txscH6ZlM_000066_000076#cap8,How-to & Instructional,,,11,1,0,0,0,0,0,A kid with quick hands shuffles a deck of playing cards.
vatex,crowd_caption,C6txscH6ZlM_000066_000076#cap9,How-to & Instructional,,,13,1,0,0,0,0,0,A guy manipulates a deck of card while a girl watches from behind.
videoa11y,professional_ad,-LVOf40Dbqg_000103_000113,Music,,,80,5,1,0,0,1,0,"A young dancer in a hoodie energetically performs a series of fast-paced dance moves to techno music. The scene takes place outdoors in a courtyard, with a backdrop of red brick buildings. The ground appears to be covere"
vatex,crowd_caption,-LVOf40Dbqg_000103_000113#cap0,Music,,,20,1,0,0,0,0,0,"A young dancer in a hoodie is performing to a technobeat as he does a stepping, running and prancing dance."
vatex,crowd_caption,-LVOf40Dbqg_000103_000113#cap1,Music,,,14,1,0,0,0,0,0,A man was dancing outside the house and tramping his foot on the floor
vatex,crowd_caption,-LVOf40Dbqg_000103_000113#cap2,Music,,,8,1,0,0,0,0,0,A man dances around outside in the snow
vatex,crowd_caption,-LVOf40Dbqg_000103_000113#cap3,Music,,,11,1,0,0,0,0,0,A man is dancing outside on the pavement while music plays.
vatex,crowd_caption,-LVOf40Dbqg_000103_000113#cap4,Music,,,10,1,0,0,0,0,0,A person does dance moves in an open air courtyard
vatex,crowd_caption,-LVOf40Dbqg_000103_000113#cap5,Music,,,11,1,0,0,0,0,0,A person is outside doing the running man dance to music.
vatex,crowd_caption,-LVOf40Dbqg_000103_000113#cap6,Music,,,12,1,0,0,0,0,0,A young person is dancing outdoors in a plaza to loud music.
vatex,crowd_caption,-LVOf40Dbqg_000103_000113#cap7,Music,,,10,1,0,0,0,0,0,A person is dancing by stepping while music is playing.
vatex,crowd_caption,-LVOf40Dbqg_000103_000113#cap8,Music,,,15,1,1,0,0,1,0,A man is dancing hard-core outdoors on what appears to be snow or ice.
vatex,crowd_caption,-LVOf40Dbqg_000103_000113#cap9,Music,,,12,1,0,0,0,0,0,A dancer dances fast and coordinated to the rhythm of techno music.
videoa11y,professional_ad,3WJjJcCBmE4_000115_000125,How-to & Instructional,,,69,5,0,0,0,0,0,"In a cozy living room, a teenage boy demonstrates how he wrapped a Christmas present for his mom. He holds a large, brown box with a red ribbon loosely taped on top. The boy stands in front of a decorated Christmas tree,"
vatex,crowd_caption,3WJjJcCBmE4_000115_000125#cap0,How-to & Instructional,,,24,1,0,0,0,0,0,A teenage boy is showing how he wrapped a Christmas person for his mom using a poorly closed box and ribbon taped on top.
vatex,crowd_caption,3WJjJcCBmE4_000115_000125#cap1,How-to & Instructional,,,16,1,0,0,0,0,0,An adolescent boy shows us the Christmas-present box with ribbon he wrapped for his Mom
vatex,crowd_caption,3WJjJcCBmE4_000115_000125#cap2,How-to & Instructional,,,17,1,0,0,0,0,0,A young boy with box and shows how to wrap it and put tape on the box
vatex,crowd_caption,3WJjJcCBmE4_000115_000125#cap3,How-to & Instructional,,,19,1,0,0,0,0,0,A young boy showing the box and really bad ribbon tying job on a Christmas present for his mom.
vatex,crowd_caption,3WJjJcCBmE4_000115_000125#cap4,How-to & Instructional,,,15,1,0,0,0,0,0,a person is unwrapping a gift while he sits in front of a Christmas tree.
vatex,crowd_caption,3WJjJcCBmE4_000115_000125#cap5,How-to & Instructional,,,12,1,1,0,0,0,1,"A boy speaks, holds a box upright then levels the box again."
vatex,crowd_caption,3WJjJcCBmE4_000115_000125#cap6,How-to & Instructional,,,13,1,0,0,0,0,0,A young man is talking about his present he got for his mom.
vatex,crowd_caption,3WJjJcCBmE4_000115_000125#cap7,How-to & Instructional,,,14,1,0,0,0,0,0,"A boy opens a Christmas gift on Christmas day, showing us who it's from."
vatex,crowd_caption,3WJjJcCBmE4_000115_000125#cap8,How-to & Instructional,,,21,1,1,0,0,0,1,A man is showing his name on a tag in a box wrapped really nicely and next to the Christmas tree
vatex,crowd_caption,3WJjJcCBmE4_000115_000125#cap9,How-to & Instructional,,,14,1,0,0,0,0,0,A boy shows a box that is wrapped as a present for his mom.
videoa11y,professional_ad,GC5hvc7Qu3g_000000_000010,People & Vlogs,,,41,3,0,0,0,0,0,"A young girl in a pink dress sits on a bed, smiling brightly. Her parents gently hold her by the neck as she playfully crosses her eyes, making them laugh. The room is softly lit, creating a warm and joyful atmosphere."
vatex,crowd_caption,GC5hvc7Qu3g_000000_000010#cap0,People & Vlogs,,,14,1,0,0,0,0,0,A girl is sitting on the stomach of a person lying on the bed.
vatex,crowd_caption,GC5hvc7Qu3g_000000_000010#cap1,People & Vlogs,,,17,1,0,0,0,0,0,A little girl is crossing her eyes and a man tells her to do it another way.
vatex,crowd_caption,GC5hvc7Qu3g_000000_000010#cap2,People & Vlogs,,,17,1,0,0,0,0,0,A small girl is smiling and her parents are talking something to her and make her laugh.
vatex,crowd_caption,GC5hvc7Qu3g_000000_000010#cap3,People & Vlogs,,,17,1,0,0,0,0,0,A little girl makes her parents laugh when she crosses her eyes together in a funny way.
vatex,crowd_caption,GC5hvc7Qu3g_000000_000010#cap4,People & Vlogs,,,10,1,0,0,0,0,0,A girl is crossing her eyes several times and smiling.
vatex,crowd_caption,GC5hvc7Qu3g_000000_000010#cap5,People & Vlogs,,,14,1,0,0,0,0,0,A person puts their hands around a girl's throat while she crosses her eyes.
vatex,crowd_caption,GC5hvc7Qu3g_000000_000010#cap6,People & Vlogs,,,13,1,0,0,0,0,0,A young girl sits and crosses her eyes with hands around her neck.
vatex,crowd_caption,GC5hvc7Qu3g_000000_000010#cap7,People & Vlogs,,,19,1,0,0,0,0,0,"A young girl is trying to cross her eyes, while another person is pressing their thumbs into her neck."
vatex,crowd_caption,GC5hvc7Qu3g_000000_000010#cap8,People & Vlogs,,,31,1,0,0,0,0,0,A young girl is being held by her mother by the throat and during this time she crosses her eyes which amazes her parents who ask her how she does it.
vatex,crowd_caption,GC5hvc7Qu3g_000000_000010#cap9,People & Vlogs,,,11,1,0,0,0,0,0,A girl is showing others how she can cross her eyes.
videoa11y,professional_ad,IfUS64FCSx4_000033_000043,Music,,,51,3,0,0,0,0,0,"A young man and woman perform a synchronized hip hop dance outside against a building wall. They move energetically to the beat of electronic music, executing their steps in unison. The setting is an open lot, and their "
vatex,crowd_caption,IfUS64FCSx4_000033_000043#cap0,Music,,,15,1,0,0,0,0,0,A teenage boy and girl are on a stage performing a choreographed hip hop dance.
vatex,crowd_caption,IfUS64FCSx4_000033_000043#cap1,Music,,,10,1,0,0,0,0,0,Two people do a fast dance together to techno music.
vatex,crowd_caption,IfUS64FCSx4_000033_000043#cap2,Music,,,16,1,0,0,0,0,0,A guy and a girl are putting the same steps together for a heavy beat music
vatex,crowd_caption,IfUS64FCSx4_000033_000043#cap3,Music,,,13,1,0,0,0,0,0,A man and a woman performing a dance in unison with one another.
vatex,crowd_caption,IfUS64FCSx4_000033_000043#cap4,Music,,,12,1,0,0,0,0,0,A man and woman are outside dancing in sync to electronic music.
vatex,crowd_caption,IfUS64FCSx4_000033_000043#cap5,Music,,,13,1,0,0,0,0,0,a man and a woman are seen doing an native dance on stage.
vatex,crowd_caption,IfUS64FCSx4_000033_000043#cap6,Music,,,8,1,0,0,0,0,0,A man and woman dancing to upbeat music.
vatex,crowd_caption,IfUS64FCSx4_000033_000043#cap7,Music,,,10,1,0,0,0,0,0,A couple performs a synchronized dance to uptempo electronic music.
vatex,crowd_caption,IfUS64FCSx4_000033_000043#cap8,Music,,,12,1,0,0,0,0,0,A young man and woman perform a synchronized dance to electronic music
vatex,crowd_caption,IfUS64FCSx4_000033_000043#cap9,Music,,,15,1,0,0,0,0,0,A man and woman are doing a fast hip hop dance outside in a lot.
videoa11y,professional_ad,z1ak154fN-A_000000_000010,Pets & Animals,,,34,2,0,0,0,0,0,"A baby girl sits in a colorful stroller outdoors, eagerly eating a large piece of chocolate cake. Her face and hands are covered in chocolate as she enjoys the treat, creating a delightful mess."
vatex,crowd_caption,z1ak154fN-A_000000_000010#cap0,Pets & Animals,,,12,1,0,0,0,0,0,A small baby girl is feeding herself a piece of chocolate cake.
vatex,crowd_caption,z1ak154fN-A_000000_000010#cap1,Pets & Animals,,,10,1,0,0,0,0,0,A young child is sitting in a stroller eating cake.
vatex,crowd_caption,z1ak154fN-A_000000_000010#cap2,Pets & Animals,,,19,1,0,0,0,0,0,"A baby eats a very large piece of chocolate cake, smearing much of it across her face and arms."
vatex,crowd_caption,z1ak154fN-A_000000_000010#cap3,Pets & Animals,,,15,1,0,0,0,0,0,A toddler is eating a slice of chocolate cake while sitting in a high chair.
vatex,crowd_caption,z1ak154fN-A_000000_000010#cap4,Pets & Animals,,,11,1,0,0,0,0,0,A toddler in a stroller is busy eating a chocolate cake.
vatex,crowd_caption,z1ak154fN-A_000000_000010#cap5,Pets & Animals,,,18,1,0,0,0,0,0,"A child sitting in a high chair outside is eating chocolate cake, her face is covered in it."
vatex,crowd_caption,z1ak154fN-A_000000_000010#cap6,Pets & Animals,,,15,1,0,0,0,0,0,A baby girl sits in a highchair using her hands to eat a chocolate cake.
vatex,crowd_caption,z1ak154fN-A_000000_000010#cap7,Pets & Animals,,,13,1,0,0,0,0,0,A baby enjoys a chocolate treat and gets a mess all over herself.
vatex,crowd_caption,z1ak154fN-A_000000_000010#cap8,Pets & Animals,,,15,1,0,0,0,0,0,A baby sits outside in its highchair as it eats a piece of chocolate cake.
vatex,crowd_caption,z1ak154fN-A_000000_000010#cap9,Pets & Animals,,,12,1,0,0,0,0,0,A baby is eating a chocolate dessert and making her face messy.
videoa11y,professional_ad,dsebReHv7k0_000087_000097,Event,,,72,4,0,0,0,0,0,"In a lively setting, a group of young men gather around a long table filled with food and drinks. The atmosphere is energetic as they engage in a food-eating contest, cheered on by a crowd of onlookers. The participants,"
vatex,crowd_caption,dsebReHv7k0_000087_000097#cap0,Event,,,13,1,0,0,0,0,0,Several people are drinking and eating food at a table while others watch.
vatex,crowd_caption,dsebReHv7k0_000087_000097#cap1,Event,,,13,1,0,0,0,0,0,Young men have a food eating contest as people crowd around and cheer.
vatex,crowd_caption,dsebReHv7k0_000087_000097#cap2,Event,,,16,1,0,0,0,0,0,A large and noisy group of people stand around a long table with containers on it
vatex,crowd_caption,dsebReHv7k0_000087_000097#cap3,Event,,,20,1,0,0,0,0,0,A group of teenagers are surrounding long tables full of drinks and food while listening to music and talking loudly.
vatex,crowd_caption,dsebReHv7k0_000087_000097#cap4,Event,,,11,1,0,0,0,0,0,A bunch of young men yell around a food laden table.
vatex,crowd_caption,dsebReHv7k0_000087_000097#cap5,Event,,,12,1,0,0,0,0,0,A group of people drink from a fountain and onlookers praise them.
vatex,crowd_caption,dsebReHv7k0_000087_000097#cap6,Event,,,15,1,0,0,0,0,0,A group of kids are lined up at a food and drink table and eating.
vatex,crowd_caption,dsebReHv7k0_000087_000097#cap7,Event,,,13,1,0,0,0,0,0,A group of people in a house party are competing to eat food.
vatex,crowd_caption,dsebReHv7k0_000087_000097#cap8,Event,,,24,1,0,0,0,0,0,"A sideways shot of a group of college age males standing around a table loaded with party food, with ambient audio but no dialogue."
vatex,crowd_caption,dsebReHv7k0_000087_000097#cap9,Event,,,16,1,0,0,0,0,0,Men stand around a table in front of a lot of food and are hunched over.
videoa11y,professional_ad,2YGIhoMqYwM_000015_000025,How-to & Instructional,,,34,2,0,0,0,0,0,"A woman sits on the floor with a child's foot on her lap, demonstrating how to tie a shoelace on a red sneaker. She carefully loops the laces, explaining each step clearly and patiently."
vatex,crowd_caption,2YGIhoMqYwM_000015_000025#cap0,How-to & Instructional,,,15,1,0,0,0,0,0,A woman is demonstrating to a child how to tie a shoelace on a sneaker.
vatex,crowd_caption,2YGIhoMqYwM_000015_000025#cap1,How-to & Instructional,,,16,1,0,0,0,0,0,A woman is holding a child's foot and showing a girl how to tie her laces.
vatex,crowd_caption,2YGIhoMqYwM_000015_000025#cap2,How-to & Instructional,,,13,1,0,0,0,0,0,A person is seen tying the show of another individual in the shot.
vatex,crowd_caption,2YGIhoMqYwM_000015_000025#cap3,How-to & Instructional,,,16,1,0,0,0,0,0,A person is using a sneaker lace to explain and demonstrate how to tie a shoelace.
vatex,crowd_caption,2YGIhoMqYwM_000015_000025#cap4,How-to & Instructional,,,11,1,0,0,0,0,0,"A person is tying another person's shows, the shoes are red."
vatex,crowd_caption,2YGIhoMqYwM_000015_000025#cap5,How-to & Instructional,,,12,1,0,0,0,0,0,A woman is demonstrating on someone's sneaker how to tie a shoelace.
vatex,crowd_caption,2YGIhoMqYwM_000015_000025#cap6,How-to & Instructional,,,18,1,0,0,0,0,0,A person demonstrates how to tie a shoe string on someone's feet while they are wearing their sneakers.
vatex,crowd_caption,2YGIhoMqYwM_000015_000025#cap7,How-to & Instructional,,,19,1,0,0,0,0,0,"Mother sits on the ground with her child's foot on her lap, explaining the steps of tying her shoe"
vatex,crowd_caption,2YGIhoMqYwM_000015_000025#cap8,How-to & Instructional,,,10,1,0,0,0,0,0,A woman shows a child how to tie a shoelace.
vatex,crowd_caption,2YGIhoMqYwM_000015_000025#cap9,How-to & Instructional,,,13,1,0,0,0,0,0,A woman is showing a child how to tie his or her shoelaces.
videoa11y,professional_ad,jTooszMQHOg_000000_000010,Entertainment,,,42,3,0,0,0,0,0,"In a spacious aircraft hangar, a group of young men in matching blue shirts gather. One of them playfully approaches another, combing his hair with a small comb. The group laughs and records the moment on their phones, e"
vatex,crowd_caption,jTooszMQHOg_000000_000010#cap0,Entertainment,,,19,1,0,0,0,0,0,A young man is having his hair combed by another person while standing on top of an ice rink.
vatex,crowd_caption,jTooszMQHOg_000000_000010#cap1,Entertainment,,,28,1,0,0,0,0,0,"A bunch of tanagers at a school gym while one young boy tries to comb another young boys hair, while the others are laughing and recording a video."
vatex,crowd_caption,jTooszMQHOg_000000_000010#cap2,Entertainment,,,16,1,1,0,0,0,1,A man combs the hair of another man who then brushes him off with his hands.
vatex,crowd_caption,jTooszMQHOg_000000_000010#cap3,Entertainment,,,18,1,0,0,0,0,0,A man walks towards a standing man and uses his right hand to comb the second mans hair.
vatex,crowd_caption,jTooszMQHOg_000000_000010#cap4,Entertainment,,,16,1,0,0,0,0,0,People are standing around in an aircraft hangar as one person combs the hair of another.
vatex,crowd_caption,jTooszMQHOg_000000_000010#cap5,Entertainment,,,15,1,0,0,0,0,0,A man combed the hair of one of the teams members while the other watched
vatex,crowd_caption,jTooszMQHOg_000000_000010#cap6,Entertainment,,,23,1,0,0,0,0,0,"A boy walks up to a friend and starts combing his hair while making a joke, causing laughter from their group of friends."
vatex,crowd_caption,jTooszMQHOg_000000_000010#cap7,Entertainment,,,23,1,0,0,0,0,0,"In a warehouse type area someone walks up to a boy and combs his hair, and he and the boys around him laugh."
vatex,crowd_caption,jTooszMQHOg_000000_000010#cap8,Entertainment,,,10,1,1,1,0,0,0,One man starts to comb the hair of another man.
vatex,crowd_caption,jTooszMQHOg_000000_000010#cap9,Entertainment,,,15,1,1,0,0,0,1,a person in blue combs the hair of a person that is next to them
videoa11y,professional_ad,PbGvLf7HvXQ_000063_000073,Food & Cooking,,,60,4,0,0,0,0,0,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands "
vatex,crowd_caption,PbGvLf7HvXQ_000063_000073#cap0,Food & Cooking,,,15,1,0,0,0,0,0,Two ladies are making a video on how to make a spinach salad with garlic.
vatex,crowd_caption,PbGvLf7HvXQ_000063_000073#cap1,Food & Cooking,,,11,1,0,0,0,0,0,A woman is explaining how to mix spinach in a bowl
vatex,crowd_caption,PbGvLf7HvXQ_000063_000073#cap2,Food & Cooking,,,10,1,0,0,0,0,0,Two people are mixing a salad with garlic and spinach.
vatex,crowd_caption,PbGvLf7HvXQ_000063_000073#cap3,Food & Cooking,,,17,1,0,0,0,0,0,A lady was mixing the green leaves with some small white mix with that and mix finely
vatex,crowd_caption,PbGvLf7HvXQ_000063_000073#cap4,Food & Cooking,,,29,1,0,0,0,0,0,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands."
vatex,crowd_caption,PbGvLf7HvXQ_000063_000073#cap5,Food & Cooking,,,11,1,0,0,0,0,0,Two people are explaining how to make a healthy spinach salad.
vatex,crowd_caption,PbGvLf7HvXQ_000063_000073#cap6,Food & Cooking,,,9,1,0,0,0,0,0,Two people are shown adding ingredients to a salad.
vatex,crowd_caption,PbGvLf7HvXQ_000063_000073#cap7,Food & Cooking,,,20,1,0,0,0,0,0,Someone is using her hands to mix around greens with garlic in a wooden bowl and a woman is narrating.
vatex,crowd_caption,PbGvLf7HvXQ_000063_000073#cap8,Food & Cooking,,,14,1,0,0,0,0,0,video shows how to use hands to mix certain vegetables together into something delightful
vatex,crowd_caption,PbGvLf7HvXQ_000063_000073#cap9,Food & Cooking,,,12,1,0,0,0,0,0,A person is properly showing how to toss ingredients in a salad
videoa11y,professional_ad,HfkPAd_x--o_000017_000027,How-to & Instructional,,,60,6,2,0,0,0,1,"In a bright white room, a shirtless man covers his eyes with his hands, then uncovers them. He repeats this action twice, demonstrating the application of an eye contour product. Text on the screen reads, 'Apply to eye c"
vatex,crowd_caption,HfkPAd_x--o_000017_000027#cap0,How-to & Instructional,,,11,1,1,0,0,0,1,A shirtless man is covering his eyes and then uncovering them.
vatex,crowd_caption,HfkPAd_x--o_000017_000027#cap1,How-to & Instructional,,,11,1,0,0,0,0,0,clarins advertisement where a man wipes his eyes with his hands.
vatex,crowd_caption,HfkPAd_x--o_000017_000027#cap2,How-to & Instructional,,,20,1,1,0,0,0,1,A topless man is seen covering his eyes with the palms of his hands before he puts his hands down.
vatex,crowd_caption,HfkPAd_x--o_000017_000027#cap3,How-to & Instructional,,,15,1,0,0,0,0,0,Music plays as a man is shown applying a men's eye product to his face.
vatex,crowd_caption,HfkPAd_x--o_000017_000027#cap4,How-to & Instructional,,,8,1,0,0,0,0,0,"A takes his hands off his eyes, twice."
vatex,crowd_caption,HfkPAd_x--o_000017_000027#cap5,How-to & Instructional,,,12,1,0,0,0,0,0,A man has his hands over his eyes during a cosmetic commercial.
vatex,crowd_caption,HfkPAd_x--o_000017_000027#cap6,How-to & Instructional,,,14,1,0,0,0,0,0,A shirtless man rubs the palms of his hands across each of his eyes.
vatex,crowd_caption,HfkPAd_x--o_000017_000027#cap7,How-to & Instructional,,,13,1,0,0,0,0,0,A man applies an eye product to his face in an advertisement video.
vatex,crowd_caption,HfkPAd_x--o_000017_000027#cap8,How-to & Instructional,,,9,1,0,0,0,0,0,An advertisement of a contour eye cream for men.
vatex,crowd_caption,HfkPAd_x--o_000017_000027#cap9,How-to & Instructional,,,15,1,1,0,0,0,1,A man in a bright white room repeatedly removes his hands after rubbing his eyes.
videoa11y,professional_ad,kbfio_dNFEc_000032_000042,How-to & Instructional,,,64,3,0,0,0,0,0,"On a sunny day, a person stands on a rooftop, using a high-pressure water jet to clear leaves and debris from the house's gutter. The water stream effectively pushes the clutter along the gutter, while another individual"
vatex,crowd_caption,kbfio_dNFEc_000032_000042#cap0,How-to & Instructional,,,20,1,0,0,0,0,0,"Outside, on a roof, a person is using a high pressure water jet to clear debris from a rain gutter."
vatex,crowd_caption,kbfio_dNFEc_000032_000042#cap1,How-to & Instructional,,,18,1,0,0,0,0,0,A person standing on a roof uses a water pressure gun to get debris out of a gutter.
vatex,crowd_caption,kbfio_dNFEc_000032_000042#cap2,How-to & Instructional,,,12,1,0,0,0,0,0,a person power washing the gutters of a house on a roof
vatex,crowd_caption,kbfio_dNFEc_000032_000042#cap3,How-to & Instructional,,,21,1,0,0,0,0,0,A man is on the roof of a house using a power washer to remove leaves and debris from the gutters.
vatex,crowd_caption,kbfio_dNFEc_000032_000042#cap4,How-to & Instructional,,,20,1,0,0,0,0,0,An individual on the roof of a house cleaning the gutters with a tool while someone watches from the ground.
vatex,crowd_caption,kbfio_dNFEc_000032_000042#cap5,How-to & Instructional,,,16,1,0,0,0,0,0,"Out on the roof, a man uses a pressure washer to clean leaves and dirt off."
vatex,crowd_caption,kbfio_dNFEc_000032_000042#cap6,How-to & Instructional,,,15,1,0,0,0,0,0,A person uses a pressure washer on top of a roof with leaves on it.
vatex,crowd_caption,kbfio_dNFEc_000032_000042#cap7,How-to & Instructional,,,18,1,0,0,0,0,0,A person stands on a roof using a pressure washer to remove the clogged leaves from the gutter.
vatex,crowd_caption,kbfio_dNFEc_000032_000042#cap8,How-to & Instructional,,,13,1,0,0,0,0,0,a man on top of the roof spraying his gutter with a hose
vatex,crowd_caption,kbfio_dNFEc_000032_000042#cap9,How-to & Instructional,,,18,1,0,0,0,0,0,"Someone is standing on a rooftop, using a water pressure hose to blow leave out of a gutter."
videoa11y,professional_ad,TF4q9y0rJoc_000000_000010,Sports,,,35,2,0,0,0,0,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope."
vatex,crowd_caption,TF4q9y0rJoc_000000_000010#cap0,Sports,,,10,1,0,0,0,0,0,A man is skiing between poles on a snowy hill.
vatex,crowd_caption,TF4q9y0rJoc_000000_000010#cap1,Sports,,,13,1,0,0,0,0,0,A person is skiing and passes through the poles in a skiing course.
vatex,crowd_caption,TF4q9y0rJoc_000000_000010#cap2,Sports,,,10,1,0,0,0,0,0,The man skiis down the hill and hits every pole
vatex,crowd_caption,TF4q9y0rJoc_000000_000010#cap3,Sports,,,15,1,1,0,0,0,1,Someone is skiing at night around several poles in an alternating left then right pattern.
vatex,crowd_caption,TF4q9y0rJoc_000000_000010#cap4,Sports,,,15,1,0,0,0,0,0,On a ski hill at night a skier goes down and around poles as well.
vatex,crowd_caption,TF4q9y0rJoc_000000_000010#cap5,Sports,,,11,1,0,0,0,0,0,A person is skiing down a hill through a obstacle course.
vatex,crowd_caption,TF4q9y0rJoc_000000_000010#cap6,Sports,,,13,1,0,0,0,0,0,Skier going over flexible poles while skiing down a snowy slope at night.
vatex,crowd_caption,TF4q9y0rJoc_000000_000010#cap7,Sports,,,11,1,0,0,0,0,0,A young man ski's by purposely hitting all the barrier poles
vatex,crowd_caption,TF4q9y0rJoc_000000_000010#cap8,Sports,,,11,1,0,0,0,0,0,A man is downhill skiing going in and out of poles.
vatex,crowd_caption,TF4q9y0rJoc_000000_000010#cap9,Sports,,,14,1,0,0,0,0,0,The person is sking down the hill at night at a very fast speed.
videoa11y,professional_ad,FDBimzPAudY_000041_000051,Entertainment,,,56,4,0,0,0,0,0,"In a bustling cafeteria, a teenage boy sits at a table surrounded by other students. He uses a small toothbrush to brush his teeth, drawing attention from those around him. A girl nearby watches and asks him to smile, wh"
vatex,crowd_caption,FDBimzPAudY_000041_000051#cap0,Entertainment,,,21,1,0,0,0,0,0,"A young guy sitting at a table in a cafeteria with other students, is brushing his teeth with a tiny toothbrush."
vatex,crowd_caption,FDBimzPAudY_000041_000051#cap1,Entertainment,,,15,1,0,0,0,0,0,A group of people watch a guy who uses a disposable brush on his teeth.
vatex,crowd_caption,FDBimzPAudY_000041_000051#cap2,Entertainment,,,24,1,1,1,0,0,0,"A young teen girl looks over at a teen boy, who starts to brush his teeth and is told to smile, which he does."
vatex,crowd_caption,FDBimzPAudY_000041_000051#cap3,Entertainment,,,17,1,0,0,0,0,0,A young guy is sitting at a table with a woman but he is brushing his teeth
vatex,crowd_caption,FDBimzPAudY_000041_000051#cap4,Entertainment,,,19,1,0,0,0,0,0,"A boy is brushing his teeth in front of a camera, a young lady asks him to smile afterwards."
vatex,crowd_caption,FDBimzPAudY_000041_000051#cap5,Entertainment,,,11,1,0,0,0,0,0,Teenage boy brushing his teeth while sitting at a lunch table.
vatex,crowd_caption,FDBimzPAudY_000041_000051#cap6,Entertainment,,,14,1,0,0,0,0,0,A young man brushes his teeth in a public place with a small brush.
vatex,crowd_caption,FDBimzPAudY_000041_000051#cap7,Entertainment,,,12,1,0,0,0,0,0,A boy brushes his teeth in a noisy background with people talking..
vatex,crowd_caption,FDBimzPAudY_000041_000051#cap8,Entertainment,,,31,2,0,0,0,0,0,"A camera person zooms away from a girl who sticks out her tongue and pans to a boy who is in the process of brushing his teeth while saying ""Levi smile."""
vatex,crowd_caption,FDBimzPAudY_000041_000051#cap9,Entertainment,,,14,1,0,0,0,0,0,A young man brushes his teeth in a cafeteria and smiles to the onlookers.
