clip_idx,video_id,category,tier,gt,description,provider,model,candidate_id,q_idx,score,label,evidence_quote,grade_rationale
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier2_vatex_long,2,A guy with green top and navy bottom is playing with a deer which fenced up to other side of the fence,anthropic,claude-haiku-4-5-20251001,C,1,0.5,partial,fenced up to other side of the fence,Mentions fence but unclear setting; no farm/ranch/grass details.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier2_vatex_long,2,A guy with green top and navy bottom is playing with a deer which fenced up to other side of the fence,anthropic,claude-haiku-4-5-20251001,C,2,1.0,yes,green top and navy bottom,Directly states green shirt and navy shorts.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier2_vatex_long,2,A guy with green top and navy bottom is playing with a deer which fenced up to other side of the fence,anthropic,claude-haiku-4-5-20251001,C,3,0.0,no,,"No mention of logs, branches, or wooden debris."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier2_vatex_long,2,A guy with green top and navy bottom is playing with a deer which fenced up to other side of the fence,anthropic,claude-haiku-4-5-20251001,C,4,0.5,partial,fenced,Mentions fence but no type specification.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier3_va11y,3,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic,claude-haiku-4-5-20251001,D,0,0.5,partial,man in a green shirt and navy shorts walks back and forth along a fence,"Names man, green shirt, fence but describes walking/playing, not stretching."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier3_va11y,3,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic,claude-haiku-4-5-20251001,D,1,0.5,partial,"a zoo or animal enclosure, with the man playfully engaging","Mentions fence and setting but describes zoo, not farm/ranch/pasture."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier3_va11y,3,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic,claude-haiku-4-5-20251001,D,2,1.0,yes,man in a green shirt and navy shorts,Directly states green shirt and navy shorts.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier3_va11y,3,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic,claude-haiku-4-5-20251001,D,3,0.0,no,,"No mention of logs, branches, or wooden debris."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier3_va11y,3,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic,claude-haiku-4-5-20251001,D,4,0.5,partial,along a fence,Mentions fence but no type specification (wooden vs chain-link).
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier1_vatex_short,1,A woman slowly rides on a horse as pop music plays.,anthropic,claude-haiku-4-5-20251001,A,0,0.0,no,A woman slowly rides on a horse as pop music plays.,Describes riding but omits fence and jumping motion entirely.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier1_vatex_short,1,A woman slowly rides on a horse as pop music plays.,anthropic,claude-haiku-4-5-20251001,A,1,0.0,no,,No mention of helmet or head attire.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier1_vatex_short,1,A woman slowly rides on a horse as pop music plays.,anthropic,claude-haiku-4-5-20251001,A,2,0.0,no,,No setting details provided.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier1_vatex_short,1,A woman slowly rides on a horse as pop music plays.,anthropic,claude-haiku-4-5-20251001,A,3,0.0,no,,Horse color not mentioned.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier1_vatex_short,1,A woman slowly rides on a horse as pop music plays.,anthropic,claude-haiku-4-5-20251001,A,4,0.0,no,,Fence type not described.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",anthropic,claude-haiku-4-5-20251001,B,0,0.5,partial,a woman in a pink cap and casual attire rides a horse,"Confirms riding but describes patting, not jumping over fence."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",anthropic,claude-haiku-4-5-20251001,B,1,0.5,partial,a woman in a pink cap,Pink headwear mentioned but called 'cap' not 'helmet'; color matches.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",anthropic,claude-haiku-4-5-20251001,B,2,0.5,partial,"In a fenced paddock, outdoors, near a stable",Mentions paddock and stable but lacks white buildings and metal structures.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",anthropic,claude-haiku-4-5-20251001,B,3,0.0,no,,Horse color not specified.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",anthropic,claude-haiku-4-5-20251001,B,4,0.0,no,,Fence type not described.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier2_vatex_long,2,"A girl is riding a horse in a paddock, and pauses to pat the sideof the horse's head.",anthropic,claude-haiku-4-5-20251001,C,0,0.5,partial,A girl is riding a horse in a paddock,"Confirms riding but describes patting, not jumping fence."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier2_vatex_long,2,"A girl is riding a horse in a paddock, and pauses to pat the sideof the horse's head.",anthropic,claude-haiku-4-5-20251001,C,1,0.0,no,,No head attire mentioned.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier2_vatex_long,2,"A girl is riding a horse in a paddock, and pauses to pat the sideof the horse's head.",anthropic,claude-haiku-4-5-20251001,C,2,0.5,partial,in a paddock,"Mentions paddock but lacks buildings, structures, and rural setting details."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier2_vatex_long,2,"A girl is riding a horse in a paddock, and pauses to pat the sideof the horse's head.",anthropic,claude-haiku-4-5-20251001,C,3,0.0,no,,Horse color not specified.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier2_vatex_long,2,"A girl is riding a horse in a paddock, and pauses to pat the sideof the horse's head.",anthropic,claude-haiku-4-5-20251001,C,4,0.0,no,,Fence type not described.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,D,0,0.0,no,two people on snowmobiles,"Describes snowmobiles, not horse jumping; completely different activity."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,D,1,0.0,no,,Wrong activity; no pink helmet mentioned.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,D,2,0.0,no,snowy landscape,"Describes snow terrain, not ranch/farm setting."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,D,3,0.0,no,,No horse present in description.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,D,4,0.0,no,,No fence mentioned; wrong activity entirely.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",anthropic,claude-haiku-4-5-20251001,A,0,0.5,partial,"girl in a red hat runs up a steep, snow-covered hill...slips halfway and slides back down","Names red hat, snow, and sliding motion, but describes running/climbing uphill, not sledding down an inflatable slide."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",anthropic,claude-haiku-4-5-20251001,A,1,0.0,no,between two blue slides,"Mentions blue slides but describes them as separate structures to run between, not an inflatable slide with striped sections and tubes."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",anthropic,claude-haiku-4-5-20251001,A,2,1.0,yes,In a snowy playground...snow-covered hill,Clearly establishes snow coverage on ground and hill.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",anthropic,claude-haiku-4-5-20251001,A,3,0.0,no,,"No mention of trees, fences, or background landscape elements."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",anthropic,claude-haiku-4-5-20251001,A,4,1.0,yes,"a girl in a red hat...Another girl, wearing a knitted hat",Explicitly identifies two people participating in the activity.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,anthropic,claude-haiku-4-5-20251001,B,0,0.0,no,trying to climb up a snowy hill,"Describes climbing uphill, not sledding/sliding down an inflatable slide."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,anthropic,claude-haiku-4-5-20251001,B,1,0.0,no,,No mention of inflatable slide or its structure.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,anthropic,claude-haiku-4-5-20251001,B,2,1.0,yes,snowy hill,"Confirms snow coverage, though minimal detail."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,anthropic,claude-haiku-4-5-20251001,B,3,0.0,no,,No background details provided.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,anthropic,claude-haiku-4-5-20251001,B,4,1.0,yes,A couple of girls,"Identifies two people, though minimal context."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",anthropic,claude-haiku-4-5-20251001,C,0,0.5,partial,girl tries to run up a steep icy slope...slips and slides all the way down,"Describes sliding motion and snow, but emphasizes running uphill rather than sledding down an inflatable slide."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",anthropic,claude-haiku-4-5-20251001,C,1,0.0,no,icy slope,"Describes a natural slope, not an inflatable slide with specific structure and coloring."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",anthropic,claude-haiku-4-5-20251001,C,2,0.5,partial,steep icy slope,Mentions icy/snowy surface but focuses on slope rather than ground coverage.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",anthropic,claude-haiku-4-5-20251001,C,3,0.0,no,,No background details provided.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",anthropic,claude-haiku-4-5-20251001,C,4,1.0,yes,a girl...then a second girl starts her attempt,Identifies two people participating in the activity.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,D,0,0.0,no,two people on snowmobiles...ride off across the snow-covered terrain,"Describes snowmobile riding, completely contradicts sledding down an inflatable slide."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,D,1,0.0,no,snowmobiles,"Describes snowmobiles, not an inflatable slide."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,D,2,1.0,yes,snow-covered terrain,Confirms snow coverage.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,D,3,0.0,no,,"No mention of trees, fences, or specific background elements."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,D,4,1.0,yes,two people on snowmobiles,"Identifies two people, though in wrong activity context."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,A,0,0.0,no,helmet,"Describes helmet, not metal pipe or cylindrical container."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,A,1,0.0,no,gestures while speaking,"Describes conversation, not examining/looking through pipe."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,A,2,0.0,no,snowy landscape,"Describes snow, not wooded/forested area with bare trees."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,A,3,0.0,no,helmet,No mention of white jacket or white cap.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,A,4,0.5,partial,two people on snowmobiles,Confirms second person but no blue clothing or assistance mentioned.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,anthropic,claude-haiku-4-5-20251001,B,0,0.0,no,drinks water out of a cup,No mention of metal pipe or cylindrical container on head.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,anthropic,claude-haiku-4-5-20251001,B,1,0.0,no,drinks water out of a cup,"Describes drinking, not examining pipe."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,anthropic,claude-haiku-4-5-20251001,B,2,0.0,no,,No setting or location information provided.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,anthropic,claude-haiku-4-5-20251001,B,3,0.0,no,,No clothing description provided.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,anthropic,claude-haiku-4-5-20251001,B,4,0.5,partial,bee keeper,Confirms second person but no blue clothing or action described.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,anthropic,claude-haiku-4-5-20251001,C,0,0.5,partial,removes the bee suits head cover,Mentions head cover removal but doesn't clearly identify it as metal pipe.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,anthropic,claude-haiku-4-5-20251001,C,1,0.0,no,drinking from a cup,"Describes drinking, not examining pipe or looking through it."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,anthropic,claude-haiku-4-5-20251001,C,2,0.0,no,,No setting or location information provided.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,anthropic,claude-haiku-4-5-20251001,C,3,0.5,partial,bee suit,Mentions bee suit but no white jacket or white cap specified.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,anthropic,claude-haiku-4-5-20251001,C,4,0.5,partial,another guy,Confirms second person but no blue clothing mentioned.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",anthropic,claude-haiku-4-5-20251001,D,0,0.0,no,protective hood,"Describes hood removal, not metal pipe or cylindrical container."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",anthropic,claude-haiku-4-5-20251001,D,1,0.0,no,removes his protective hood,"Describes hood removal, not examining or looking through pipe."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",anthropic,claude-haiku-4-5-20251001,D,2,1.0,yes,In a wooded area,Directly states wooded area setting.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",anthropic,claude-haiku-4-5-20251001,D,3,0.5,partial,beekeeper's suit,Mentions suit but no white jacket or white cap explicitly stated.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",anthropic,claude-haiku-4-5-20251001,D,4,1.0,yes,"another man, dressed casually, sits holding a large blue canister",Confirms second person in blue and describes their action.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,anthropic,claude-haiku-4-5-20251001,A,0,0.5,partial,One cat is lying on the ground as another looks around.,"Names cats but only identifies two, not the 3-4 required."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,anthropic,claude-haiku-4-5-20251001,A,1,0.5,partial,One cat is lying on the ground as another looks around.,Describes static positions but not clear interaction or play.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,anthropic,claude-haiku-4-5-20251001,A,2,0.0,no,,No mention of flooring type or lighting conditions.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,anthropic,claude-haiku-4-5-20251001,A,3,0.0,no,,No architectural features mentioned.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,anthropic,claude-haiku-4-5-20251001,A,4,0.0,no,One cat is lying on the ground as another looks around.,"Only two cats identified, not three to four."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",anthropic,claude-haiku-4-5-20251001,B,0,1.0,yes,three cats are on a hardwood floor. An orange cat stands over a black and white cat,Clearly identifies three cats with specific descriptions.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",anthropic,claude-haiku-4-5-20251001,B,1,1.0,yes,"An orange cat stands over a black and white cat that is lying down, gently swatting at it.",Explicitly describes playing/interacting behavior between cats.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",anthropic,claude-haiku-4-5-20251001,B,2,0.5,partial,hardwood floor,Names hardwood but omits warm/golden lighting description.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",anthropic,claude-haiku-4-5-20251001,B,3,0.0,no,,"No mention of staircase, railings, or wall colors."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",anthropic,claude-haiku-4-5-20251001,B,4,1.0,yes,three cats are on a hardwood floor. An orange cat stands over a black and white cat,Identifies three cats clearly with distinct descriptions.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,C,0,0.0,no,two people on snowmobiles,"Describes snowmobiles and people, not cats. Contradicts answer key."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,C,1,0.0,no,two people on snowmobiles pause to converse,"Describes snowmobile activity, not cat behavior."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,C,2,0.0,no,snowy landscape,"Describes snow, not wooden floor with warm lighting."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,C,3,0.0,no,snow-covered terrain,"Describes outdoor snow terrain, not indoor architecture."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,C,4,0.0,no,,No cats mentioned; describes snowmobile riders instead.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",anthropic,claude-haiku-4-5-20251001,D,0,1.0,yes,three cats are relaxing on a hardwood floor,Clearly identifies three cats as main subjects.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",anthropic,claude-haiku-4-5-20251001,D,1,0.5,partial,"three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",Describes relaxing and massage but not clear play/interaction between cats.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",anthropic,claude-haiku-4-5-20251001,D,2,0.5,partial,hardwood floor,Names hardwood but omits warm/golden lighting description.
