video_id,category,tier,gt,description,model,candidate_id,q_idx,score,label,evidence_quote,grade_rationale
yBO8rAMeqjc_000007_000017,"Education, Seminar & Talks",tier1_vatex_short,1,Two men shear sheep on stage in front of a large audience.,claude-haiku-4-5-20251001,C,2,0.0,no,shear sheep,"Describes shearing, not handling/examining sheep in upright posture."
yBO8rAMeqjc_000007_000017,"Education, Seminar & Talks",tier1_vatex_short,1,Two men shear sheep on stage in front of a large audience.,claude-haiku-4-5-20251001,C,3,0.5,partial,large audience,Mentions audience but no specifics about children or adults.
yBO8rAMeqjc_000007_000017,"Education, Seminar & Talks",tier1_vatex_short,1,Two men shear sheep on stage in front of a large audience.,claude-haiku-4-5-20251001,C,4,0.0,no,,No mention of signage or text.
yBO8rAMeqjc_000007_000017,"Education, Seminar & Talks",tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,0,0.0,no,skier navigates a snowy hill,"Describes skiing, completely unrelated to sheep demonstration."
yBO8rAMeqjc_000007_000017,"Education, Seminar & Talks",tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,1,0.0,no,"At night, a skier navigates a snowy hill","Describes outdoor skiing venue, not indoor exhibition with green backdrop."
yBO8rAMeqjc_000007_000017,"Education, Seminar & Talks",tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,2,0.0,no,skier navigates a snowy hill,"Describes skiing, not sheep handling demonstration."
yBO8rAMeqjc_000007_000017,"Education, Seminar & Talks",tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,3,0.0,no,,No audience mentioned; completely different scene.
yBO8rAMeqjc_000007_000017,"Education, Seminar & Talks",tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,4,0.0,no,,No signage mentioned; completely different scene.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,0,0.0,no,"skier navigates a snowy hill, weaving between flexible poles","Describes skiing, not packing clothes into a bag."
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,1,0.0,no,"snowy hill, weaving between flexible poles","Describes ski slope, not clothing items on floor."
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,2,0.0,no,"At night, a skier navigates a snowy hill","Describes outdoor ski slope, not indoor floor setting."
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,3,0.0,no,weaving between flexible poles,No clothing piles described; describes ski course.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,4,0.0,no,,No bag color mentioned; describes skiing activity.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier2_vatex_long,2,Someone has a bunch of clothes folded on the floor and places them one by one into a bag.,claude-haiku-4-5-20251001,B,0,0.5,partial,places them one by one into a bag,Mentions placing clothes in bag but no bag color specified.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier2_vatex_long,2,Someone has a bunch of clothes folded on the floor and places them one by one into a bag.,claude-haiku-4-5-20251001,B,1,0.5,partial,bunch of clothes folded on the floor,Confirms clothes on floor but lacks color/type specificity.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier2_vatex_long,2,Someone has a bunch of clothes folded on the floor and places them one by one into a bag.,claude-haiku-4-5-20251001,B,2,0.5,partial,on the floor,Mentions floor but no material or indoor context stated.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier2_vatex_long,2,Someone has a bunch of clothes folded on the floor and places them one by one into a bag.,claude-haiku-4-5-20251001,B,3,0.0,no,bunch of clothes,No mention of organized piles or color sorting.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier2_vatex_long,2,Someone has a bunch of clothes folded on the floor and places them one by one into a bag.,claude-haiku-4-5-20251001,B,4,0.0,no,into a bag,Bag mentioned but no color specified.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier1_vatex_short,1,A person is kneeling on the floor organizing clothes into a bag.,claude-haiku-4-5-20251001,C,0,0.5,partial,organizing clothes into a bag,Action stated but bag color not specified.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier1_vatex_short,1,A person is kneeling on the floor organizing clothes into a bag.,claude-haiku-4-5-20251001,C,1,0.5,partial,clothes,Clothes mentioned but no types or colors detailed.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier1_vatex_short,1,A person is kneeling on the floor organizing clothes into a bag.,claude-haiku-4-5-20251001,C,2,0.5,partial,on the floor,Floor location stated but no material or indoor context.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier1_vatex_short,1,A person is kneeling on the floor organizing clothes into a bag.,claude-haiku-4-5-20251001,C,3,0.0,no,,No mention of organized piles or color groupings.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier1_vatex_short,1,A person is kneeling on the floor organizing clothes into a bag.,claude-haiku-4-5-20251001,C,4,0.0,no,into a bag,Bag mentioned but no color specified.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier3_va11y,3,"A person wearing a blue cap kneels on the floor, organizing a variety of folded clothes into a bright green mesh bag. The clothes are neatly arranged in piles on a wooden floor, including shirts, pants, and socks. The person swiftly places each item into the bag, demonstrating an efficient packing technique.",claude-haiku-4-5-20251001,D,0,1.0,yes,"places each item into the bag, demonstrating an efficient packing technique",Directly states packing action with clothes into bag.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier3_va11y,3,"A person wearing a blue cap kneels on the floor, organizing a variety of folded clothes into a bright green mesh bag. The clothes are neatly arranged in piles on a wooden floor, including shirts, pants, and socks. The person swiftly places each item into the bag, demonstrating an efficient packing technique.",claude-haiku-4-5-20251001,D,1,1.0,yes,"shirts, pants, and socks",Explicitly lists clothing types and items on floor.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier3_va11y,3,"A person wearing a blue cap kneels on the floor, organizing a variety of folded clothes into a bright green mesh bag. The clothes are neatly arranged in piles on a wooden floor, including shirts, pants, and socks. The person swiftly places each item into the bag, demonstrating an efficient packing technique.",claude-haiku-4-5-20251001,D,2,1.0,yes,on a wooden floor,Directly states wooden floor and indoor setting.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier3_va11y,3,"A person wearing a blue cap kneels on the floor, organizing a variety of folded clothes into a bright green mesh bag. The clothes are neatly arranged in piles on a wooden floor, including shirts, pants, and socks. The person swiftly places each item into the bag, demonstrating an efficient packing technique.",claude-haiku-4-5-20251001,D,3,1.0,yes,neatly arranged in piles on a wooden floor,Explicitly mentions organized piles of clothes.
c_gQ9CSaZY4_000000_000010,How-to & Instructional,tier3_va11y,3,"A person wearing a blue cap kneels on the floor, organizing a variety of folded clothes into a bright green mesh bag. The clothes are neatly arranged in piles on a wooden floor, including shirts, pants, and socks. The person swiftly places each item into the bag, demonstrating an efficient packing technique.",claude-haiku-4-5-20251001,D,4,1.0,yes,bright green mesh bag,Directly states bright green color of bag.
1HUWWCLza0w_000000_000010,Sports,tier2_vatex_long,2,"A man maneuvers through a hopscotch pattern on the ground, throws a basketball at a basketball goal, and makes the shot successfully.",claude-haiku-4-5-20251001,A,0,1.0,yes,throws a basketball at a basketball goal,Directly states throwing ball at hoop.
1HUWWCLza0w_000000_000010,Sports,tier2_vatex_long,2,"A man maneuvers through a hopscotch pattern on the ground, throws a basketball at a basketball goal, and makes the shot successfully.",claude-haiku-4-5-20251001,A,1,0.0,no,,No location details provided; doesn't mention outdoor court or asphalt.
1HUWWCLza0w_000000_000010,Sports,tier2_vatex_long,2,"A man maneuvers through a hopscotch pattern on the ground, throws a basketball at a basketball goal, and makes the shot successfully.",claude-haiku-4-5-20251001,A,2,0.5,partial,hopscotch pattern on the ground,Mentions ground markings but not painted lines or court boundaries.
1HUWWCLza0w_000000_000010,Sports,tier2_vatex_long,2,"A man maneuvers through a hopscotch pattern on the ground, throws a basketball at a basketball goal, and makes the shot successfully.",claude-haiku-4-5-20251001,A,3,0.0,no,,No clothing description provided.
1HUWWCLza0w_000000_000010,Sports,tier2_vatex_long,2,"A man maneuvers through a hopscotch pattern on the ground, throws a basketball at a basketball goal, and makes the shot successfully.",claude-haiku-4-5-20251001,A,4,0.5,partial,basketball goal,"Names hoop but no details about pole, backboard, or distance."
1HUWWCLza0w_000000_000010,Sports,tier3_va11y,3,"In a schoolyard, a young man in a white t-shirt and black shorts plays hopscotch on a painted court. Holding a basketball, he skillfully navigates the hopscotch pattern. After completing the sequence, he steps back and launches the basketball from a distance. The ball arcs through the air and successfully swishes through the hoop. The young man smiles, clearly pleased with his impressive shot.",claude-haiku-4-5-20251001,B,0,1.0,yes,launches the basketball from a distance. The ball arcs through the air,Clearly describes throwing ball toward hoop with ball in flight.
1HUWWCLza0w_000000_000010,Sports,tier3_va11y,3,"In a schoolyard, a young man in a white t-shirt and black shorts plays hopscotch on a painted court. Holding a basketball, he skillfully navigates the hopscotch pattern. After completing the sequence, he steps back and launches the basketball from a distance. The ball arcs through the air and successfully swishes through the hoop. The young man smiles, clearly pleased with his impressive shot.",claude-haiku-4-5-20251001,B,1,0.5,partial,"In a schoolyard, a young man in a white t-shirt and black shorts plays hopscotch on a painted court",Mentions schoolyard and painted court but not asphalt surface explicitly.
1HUWWCLza0w_000000_000010,Sports,tier3_va11y,3,"In a schoolyard, a young man in a white t-shirt and black shorts plays hopscotch on a painted court. Holding a basketball, he skillfully navigates the hopscotch pattern. After completing the sequence, he steps back and launches the basketball from a distance. The ball arcs through the air and successfully swishes through the hoop. The young man smiles, clearly pleased with his impressive shot.",claude-haiku-4-5-20251001,B,2,0.5,partial,painted court,"Mentions painted court but lacks specific detail about lines, circles, or markings."
1HUWWCLza0w_000000_000010,Sports,tier3_va11y,3,"In a schoolyard, a young man in a white t-shirt and black shorts plays hopscotch on a painted court. Holding a basketball, he skillfully navigates the hopscotch pattern. After completing the sequence, he steps back and launches the basketball from a distance. The ball arcs through the air and successfully swishes through the hoop. The young man smiles, clearly pleased with his impressive shot.",claude-haiku-4-5-20251001,B,3,1.0,yes,white t-shirt and black shorts,Directly states exact clothing match.
1HUWWCLza0w_000000_000010,Sports,tier3_va11y,3,"In a schoolyard, a young man in a white t-shirt and black shorts plays hopscotch on a painted court. Holding a basketball, he skillfully navigates the hopscotch pattern. After completing the sequence, he steps back and launches the basketball from a distance. The ball arcs through the air and successfully swishes through the hoop. The young man smiles, clearly pleased with his impressive shot.",claude-haiku-4-5-20251001,B,4,0.5,partial,swishes through the hoop,"Names hoop but no description of pole, backboard, or mounting structure."
1HUWWCLza0w_000000_000010,Sports,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,C,0,0.0,no,a skier navigates a snowy hill,"Describes skiing, not basketball throwing. Contradicts answer key."
1HUWWCLza0w_000000_000010,Sports,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,C,1,0.0,no,snowy hill,"Describes ski slope, not outdoor court. Contradicts answer key."
1HUWWCLza0w_000000_000010,Sports,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,C,2,0.0,no,flexible poles,"Describes slalom poles, not court markings. Wrong activity entirely."
1HUWWCLza0w_000000_000010,Sports,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,C,3,0.0,no,,"No clothing description; describes skier, not basketball player."
1HUWWCLza0w_000000_000010,Sports,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,C,4,0.0,no,,No basketball hoop mentioned. Describes ski course instead.
1HUWWCLza0w_000000_000010,Sports,tier1_vatex_short,1,A boy plays hopscotch and then throws a basketball into a hoop from far away,claude-haiku-4-5-20251001,D,0,1.0,yes,throws a basketball into a hoop from far away,Directly states throwing ball at hoop from distance.
1HUWWCLza0w_000000_000010,Sports,tier1_vatex_short,1,A boy plays hopscotch and then throws a basketball into a hoop from far away,claude-haiku-4-5-20251001,D,1,0.0,no,,No location details provided.
1HUWWCLza0w_000000_000010,Sports,tier1_vatex_short,1,A boy plays hopscotch and then throws a basketball into a hoop from far away,claude-haiku-4-5-20251001,D,2,0.5,partial,hopscotch,Mentions hopscotch pattern but no explicit court markings description.
1HUWWCLza0w_000000_000010,Sports,tier1_vatex_short,1,A boy plays hopscotch and then throws a basketball into a hoop from far away,claude-haiku-4-5-20251001,D,3,0.0,no,,No clothing description provided.
1HUWWCLza0w_000000_000010,Sports,tier1_vatex_short,1,A boy plays hopscotch and then throws a basketball into a hoop from far away,claude-haiku-4-5-20251001,D,4,0.5,partial,hoop,Names hoop but no structural details about pole or backboard.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier1_vatex_short,1,A young man is singing at the camera and then a woman appears and both of them are talking about it.,claude-haiku-4-5-20251001,A,0,0.0,no,A young man is singing at the camera,No clothing details provided.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier1_vatex_short,1,A young man is singing at the camera and then a woman appears and both of them are talking about it.,claude-haiku-4-5-20251001,A,1,0.0,no,,No setting or location information given.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier1_vatex_short,1,A young man is singing at the camera and then a woman appears and both of them are talking about it.,claude-haiku-4-5-20251001,A,2,0.5,partial,singing at the camera,Implies facing camera but no explicit hand gesture description.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier1_vatex_short,1,A young man is singing at the camera and then a woman appears and both of them are talking about it.,claude-haiku-4-5-20251001,A,3,0.0,no,,No information about camera movement or person motion.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier1_vatex_short,1,A young man is singing at the camera and then a woman appears and both of them are talking about it.,claude-haiku-4-5-20251001,A,4,0.0,no,,No background or shelving details mentioned.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier3_va11y,3,"In a cozy kitchen, a young man with long hair sings directly into the camera. The scene shifts as he turns the camera to reveal a small group of people gathered in the room, engaging in lively conversation. The atmosphere is warm and animated, with people moving around and interacting with each other. A woman joins the conversation, adding to the dynamic energy of the gathering. The camera occasionally blurs, capturing the excitement and movement of the group as they enjoy their time together.",claude-haiku-4-5-20251001,B,0,0.0,no,a young man with long hair,No mention of black shirt or gold neckline.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier3_va11y,3,"In a cozy kitchen, a young man with long hair sings directly into the camera. The scene shifts as he turns the camera to reveal a small group of people gathered in the room, engaging in lively conversation. The atmosphere is warm and animated, with people moving around and interacting with each other. A woman joins the conversation, adding to the dynamic energy of the gathering. The camera occasionally blurs, capturing the excitement and movement of the group as they enjoy their time together.",claude-haiku-4-5-20251001,B,1,0.5,partial,In a cozy kitchen,"Identifies interior but says kitchen, not home/office with shelving."
Bss3WwpDdS8_000041_000051,People & Vlogs,tier3_va11y,3,"In a cozy kitchen, a young man with long hair sings directly into the camera. The scene shifts as he turns the camera to reveal a small group of people gathered in the room, engaging in lively conversation. The atmosphere is warm and animated, with people moving around and interacting with each other. A woman joins the conversation, adding to the dynamic energy of the gathering. The camera occasionally blurs, capturing the excitement and movement of the group as they enjoy their time together.",claude-haiku-4-5-20251001,B,2,0.5,partial,sings directly into the camera,Implies facing camera but no explicit hand gesture description.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier3_va11y,3,"In a cozy kitchen, a young man with long hair sings directly into the camera. The scene shifts as he turns the camera to reveal a small group of people gathered in the room, engaging in lively conversation. The atmosphere is warm and animated, with people moving around and interacting with each other. A woman joins the conversation, adding to the dynamic energy of the gathering. The camera occasionally blurs, capturing the excitement and movement of the group as they enjoy their time together.",claude-haiku-4-5-20251001,B,3,1.0,yes,"The scene shifts as he turns the camera...The camera occasionally blurs, capturing the excitement and movement",Clearly describes camera angle shifts and motion blur.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier3_va11y,3,"In a cozy kitchen, a young man with long hair sings directly into the camera. The scene shifts as he turns the camera to reveal a small group of people gathered in the room, engaging in lively conversation. The atmosphere is warm and animated, with people moving around and interacting with each other. A woman joins the conversation, adding to the dynamic energy of the gathering. The camera occasionally blurs, capturing the excitement and movement of the group as they enjoy their time together.",claude-haiku-4-5-20251001,B,4,0.0,no,,No shelving or wall-mounted items described.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier2_vatex_long,2,A man sings in a kitchen and then turns the camera to face a small group of people and talks to a woman.,claude-haiku-4-5-20251001,C,0,0.0,no,A man sings in a kitchen,No clothing details provided.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier2_vatex_long,2,A man sings in a kitchen and then turns the camera to face a small group of people and talks to a woman.,claude-haiku-4-5-20251001,C,1,0.5,partial,in a kitchen,"Identifies interior but says kitchen, not home/office with shelving."
Bss3WwpDdS8_000041_000051,People & Vlogs,tier2_vatex_long,2,A man sings in a kitchen and then turns the camera to face a small group of people and talks to a woman.,claude-haiku-4-5-20251001,C,2,0.0,no,,No hand gesture or hand motion described.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier2_vatex_long,2,A man sings in a kitchen and then turns the camera to face a small group of people and talks to a woman.,claude-haiku-4-5-20251001,C,3,0.5,partial,turns the camera to face a small group,Implies camera movement but lacks explicit description of shifting angles.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier2_vatex_long,2,A man sings in a kitchen and then turns the camera to face a small group of people and talks to a woman.,claude-haiku-4-5-20251001,C,4,0.0,no,,No shelving or background items described.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,0,0.0,no,a skier navigates a snowy hill,"Describes skier, not person in black shirt with gold neckline."
Bss3WwpDdS8_000041_000051,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,1,0.0,no,"At night, a skier navigates a snowy hill","Describes outdoor snowy slope, not indoor room with shelving."
Bss3WwpDdS8_000041_000051,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,2,0.0,no,weaving between flexible poles,"Describes skiing motion, not hand gestures while speaking."
Bss3WwpDdS8_000041_000051,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,3,0.0,no,"At night, a skier navigates a snowy hill",Completely different scene; not relevant to answer key.
Bss3WwpDdS8_000041_000051,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,4,0.0,no,flexible poles,"Describes ski poles, not shelving or room decorations."
rGQ64NXktF8_000006_000016,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,0,0.0,no,"a skier navigates a snowy hill, weaving between flexible poles","Describes skiing, not bicycle repair."
rGQ64NXktF8_000006_000016,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,1,0.0,no,"At night, a skier navigates a snowy hill","Describes outdoor snowy slope, not indoor tiled room."
rGQ64NXktF8_000006_000016,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,2,0.0,no,,No background objects mentioned; describes ski slope.
rGQ64NXktF8_000006_000016,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,3,0.0,no,,No bicycle described; describes skiing activity.
rGQ64NXktF8_000006_000016,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,4,0.0,no,a skier navigates,"Describes one skier, not two people working together."
rGQ64NXktF8_000006_000016,People & Vlogs,tier2_vatex_long,2,Two boys are sitting face to face as they take turns hitting each other in the head with a empty plastic bottle.,claude-haiku-4-5-20251001,B,0,0.0,no,take turns hitting each other in the head,"Describes hitting game, not bicycle repair."
rGQ64NXktF8_000006_000016,People & Vlogs,tier2_vatex_long,2,Two boys are sitting face to face as they take turns hitting each other in the head with a empty plastic bottle.,claude-haiku-4-5-20251001,B,1,0.0,no,,No location details provided.
rGQ64NXktF8_000006_000016,People & Vlogs,tier2_vatex_long,2,Two boys are sitting face to face as they take turns hitting each other in the head with a empty plastic bottle.,claude-haiku-4-5-20251001,B,2,0.0,no,,No background objects mentioned.
rGQ64NXktF8_000006_000016,People & Vlogs,tier2_vatex_long,2,Two boys are sitting face to face as they take turns hitting each other in the head with a empty plastic bottle.,claude-haiku-4-5-20251001,B,3,0.0,no,,No bicycle mentioned.
rGQ64NXktF8_000006_000016,People & Vlogs,tier2_vatex_long,2,Two boys are sitting face to face as they take turns hitting each other in the head with a empty plastic bottle.,claude-haiku-4-5-20251001,B,4,1.0,yes,Two boys are sitting face to face,Clearly states two people engaged in activity together.
rGQ64NXktF8_000006_000016,People & Vlogs,tier1_vatex_short,1,A boy is sitting on the floor and they play a game of hitting each other.,claude-haiku-4-5-20251001,C,0,0.0,no,they play a game of hitting each other,"Describes hitting game, not bicycle repair."
rGQ64NXktF8_000006_000016,People & Vlogs,tier1_vatex_short,1,A boy is sitting on the floor and they play a game of hitting each other.,claude-haiku-4-5-20251001,C,1,0.0,no,sitting on the floor,"Mentions floor but no green wall, tiles, or indoor context."
rGQ64NXktF8_000006_000016,People & Vlogs,tier1_vatex_short,1,A boy is sitting on the floor and they play a game of hitting each other.,claude-haiku-4-5-20251001,C,2,0.0,no,,No background objects described.
rGQ64NXktF8_000006_000016,People & Vlogs,tier1_vatex_short,1,A boy is sitting on the floor and they play a game of hitting each other.,claude-haiku-4-5-20251001,C,3,0.0,no,,No bicycle mentioned.
rGQ64NXktF8_000006_000016,People & Vlogs,tier1_vatex_short,1,A boy is sitting on the floor and they play a game of hitting each other.,claude-haiku-4-5-20251001,C,4,0.5,partial,A boy is sitting on the floor and they play,Implies multiple people but unclear; singular 'boy' contradicts plural 'they'.
rGQ64NXktF8_000006_000016,People & Vlogs,tier3_va11y,3,"In a small room, two boys sit on the floor facing each other. They take turns playfully hitting each other on the head with an empty plastic water bottle. Laughter fills the room as they continue their game, surrounded by a bicycle and some scattered items.",claude-haiku-4-5-20251001,D,0,0.0,no,take turns playfully hitting each other on the head,"Describes hitting game, not bicycle repair work."
rGQ64NXktF8_000006_000016,People & Vlogs,tier3_va11y,3,"In a small room, two boys sit on the floor facing each other. They take turns playfully hitting each other on the head with an empty plastic water bottle. Laughter fills the room as they continue their game, surrounded by a bicycle and some scattered items.",claude-haiku-4-5-20251001,D,1,0.5,partial,In a small room,Mentions indoor room but no green wall or tiled floor specified.
rGQ64NXktF8_000006_000016,People & Vlogs,tier3_va11y,3,"In a small room, two boys sit on the floor facing each other. They take turns playfully hitting each other on the head with an empty plastic water bottle. Laughter fills the room as they continue their game, surrounded by a bicycle and some scattered items.",claude-haiku-4-5-20251001,D,2,0.5,partial,surrounded by a bicycle and some scattered items,Mentions bicycle and items but not shopping cart or blue containers specifically.
rGQ64NXktF8_000006_000016,People & Vlogs,tier3_va11y,3,"In a small room, two boys sit on the floor facing each other. They take turns playfully hitting each other on the head with an empty plastic water bottle. Laughter fills the room as they continue their game, surrounded by a bicycle and some scattered items.",claude-haiku-4-5-20251001,D,3,0.5,partial,surrounded by a bicycle,"Bicycle mentioned but no description of color, basket, or utility style."
rGQ64NXktF8_000006_000016,People & Vlogs,tier3_va11y,3,"In a small room, two boys sit on the floor facing each other. They take turns playfully hitting each other on the head with an empty plastic water bottle. Laughter fills the room as they continue their game, surrounded by a bicycle and some scattered items.",claude-haiku-4-5-20251001,D,4,1.0,yes,two boys sit on the floor facing each other,Clearly identifies two people actively engaged together.
jeweRSnAJeo_000050_000060,Film & Animation,tier1_vatex_short,1,Someone tears the page out of a magazine by candlelight.,claude-haiku-4-5-20251001,A,0,0.5,partial,tears the page out of a magazine,"Names action but describes tearing, not reading/turning pages."
jeweRSnAJeo_000050_000060,Film & Animation,tier1_vatex_short,1,Someone tears the page out of a magazine by candlelight.,claude-haiku-4-5-20251001,A,1,0.5,partial,by candlelight,Implies indoor setting and lighting but doesn't explicitly state table or location.
jeweRSnAJeo_000050_000060,Film & Animation,tier1_vatex_short,1,Someone tears the page out of a magazine by candlelight.,claude-haiku-4-5-20251001,A,2,0.0,no,candlelight,Mentions candle but no label or jar description provided.
jeweRSnAJeo_000050_000060,Film & Animation,tier1_vatex_short,1,Someone tears the page out of a magazine by candlelight.,claude-haiku-4-5-20251001,A,3,0.0,no,,No information about person's position or posture relative to table.
jeweRSnAJeo_000050_000060,Film & Animation,tier1_vatex_short,1,Someone tears the page out of a magazine by candlelight.,claude-haiku-4-5-20251001,A,4,0.0,no,,No description of open pages or magazine spread.
jeweRSnAJeo_000050_000060,Film & Animation,tier3_va11y,3,"In a dimly lit room, a woman sits at a table with a magazine open in front of her. A candle flickers nearby, casting a warm glow. She carefully tears a page from the magazine, her movements deliberate and focused.",claude-haiku-4-5-20251001,B,0,0.5,partial,tears a page from the magazine,"Describes tearing, not reading or turning pages as answer key states."
